div_dpto;departamento;div_mun;municipio;ano;mes;casos;fecha
5;Antioquia;5212;Copacabana;2023;Febrero;0;2023-02-28
5;Antioquia;5234;Dabeiba;2023;Febrero;0;2023-02-28
5;Antioquia;5237;Donmatías;2023;Febrero;0;2023-02-28
5;Antioquia;5284;Frontino;2023;Febrero;0;2023-02-28
5;Antioquia;5306;Giraldo;2023;Febrero;0;2023-02-28
5;Antioquia;5310;Gómez Plata;2023;Febrero;0;2023-02-28
5;Antioquia;5321;Guatapé;2023;Febrero;0;2023-02-28
5;Antioquia;5347;Heliconia;2023;Febrero;0;2023-02-28
5;Antioquia;5353;Hispania;2023;Febrero;0;2023-02-28
5;Antioquia;5368;Jericó;2023;Febrero;0;2023-02-28
5;Antioquia;5380;La Estrella;2023;Febrero;0;2023-02-28
5;Antioquia;5390;La Pintada;2023;Febrero;0;2023-02-28
5;Antioquia;5400;La Unión;2023;Febrero;0;2023-02-28
5;Antioquia;5411;Liborina;2023;Febrero;0;2023-02-28
5;Antioquia;5425;Maceo;2023;Febrero;0;2023-02-28
5;Antioquia;5440;Marinilla;2023;Febrero;0;2023-02-28
5;Antioquia;5467;Montebello;2023;Febrero;0;2023-02-28
5;Antioquia;5475;Murindó;2023;Febrero;0;2023-02-28
5;Antioquia;5480;Mutatá;2023;Febrero;0;2023-02-28
5;Antioquia;5490;Necoclí;2023;Febrero;0;2023-02-28
5;Antioquia;5495;Nechí;2023;Febrero;0;2023-02-28
5;Antioquia;5501;Olaya;2023;Febrero;0;2023-02-28
5;Antioquia;5543;Peque;2023;Febrero;0;2023-02-28
5;Antioquia;5576;Pueblorrico;2023;Febrero;0;2023-02-28
5;Antioquia;5585;Puerto Nare;2023;Febrero;0;2023-02-28
5;Antioquia;5591;Puerto Triunfo;2023;Febrero;0;2023-02-28
5;Antioquia;5607;Retiro;2023;Febrero;0;2023-02-28
5;Antioquia;5628;Sabanalarga;2023;Febrero;0;2023-02-28
5;Antioquia;5647;San Andrés de Cuerquía;2023;Febrero;0;2023-02-28
5;Antioquia;5652;San Francisco;2023;Febrero;0;2023-02-28
5;Antioquia;5656;San Jerónimo;2023;Febrero;0;2023-02-28
5;Antioquia;5658;San José de La Montaña;2023;Febrero;0;2023-02-28
5;Antioquia;5659;San Juan de Urabá;2023;Febrero;0;2023-02-28
5;Antioquia;5660;San Luis;2023;Febrero;0;2023-02-28
5;Antioquia;5664;San Pedro de Los Milagros;2023;Febrero;0;2023-02-28
5;Antioquia;5665;San Pedro de Urabá;2023;Febrero;0;2023-02-28
5;Antioquia;5667;San Rafael;2023;Febrero;0;2023-02-28
5;Antioquia;5670;San Roque;2023;Febrero;0;2023-02-28
5;Antioquia;5674;San Vicente;2023;Febrero;0;2023-02-28
5;Antioquia;5686;Santa Rosa de Osos;2023;Febrero;0;2023-02-28
5;Antioquia;5690;Santo Domingo;2023;Febrero;0;2023-02-28
5;Antioquia;5761;Sopetrán;2023;Febrero;0;2023-02-28
5;Antioquia;5789;Támesis;2023;Febrero;0;2023-02-28
5;Antioquia;5792;Tarso;2023;Febrero;0;2023-02-28
5;Antioquia;5842;Uramita;2023;Febrero;0;2023-02-28
5;Antioquia;5856;Valparaíso;2023;Febrero;0;2023-02-28
5;Antioquia;5858;Vegachí;2023;Febrero;0;2023-02-28
5;Antioquia;5873;Vigía del Fuerte;2023;Febrero;0;2023-02-28
5;Antioquia;5890;Yolombó;2023;Febrero;0;2023-02-28
5;Antioquia;5895;Zaragoza;2023;Febrero;0;2023-02-28
8;Atlántico;8137;Campo de La Cruz;2023;Febrero;0;2023-02-28
8;Atlántico;8141;Candelaria;2023;Febrero;0;2023-02-28
8;Atlántico;8372;Juan de Acosta;2023;Febrero;0;2023-02-28
8;Atlántico;8421;Luruaco;2023;Febrero;0;2023-02-28
8;Atlántico;8436;Manatí;2023;Febrero;0;2023-02-28
8;Atlántico;8549;Piojó;2023;Febrero;0;2023-02-28
8;Atlántico;8558;Polonuevo;2023;Febrero;0;2023-02-28
8;Atlántico;8560;Ponedera;2023;Febrero;0;2023-02-28
8;Atlántico;8573;Puerto Colombia;2023;Febrero;0;2023-02-28
8;Atlántico;8606;Repelón;2023;Febrero;0;2023-02-28
8;Atlántico;8634;Sabanagrande;2023;Febrero;0;2023-02-28
8;Atlántico;8638;Sabanalarga;2023;Febrero;0;2023-02-28
8;Atlántico;8685;Santo Tomás;2023;Febrero;0;2023-02-28
8;Atlántico;8770;Suan;2023;Febrero;0;2023-02-28
8;Atlántico;8832;Tubará;2023;Febrero;0;2023-02-28
8;Atlántico;8849;Usiacurí;2023;Febrero;0;2023-02-28
13;Bolívar;13006;Achí;2023;Febrero;0;2023-02-28
13;Bolívar;13030;Altos del Rosario;2023;Febrero;0;2023-02-28
13;Bolívar;13042;Arenal;2023;Febrero;0;2023-02-28
13;Bolívar;13062;Arroyohondo;2023;Febrero;0;2023-02-28
13;Bolívar;13188;Cicuco;2023;Febrero;0;2023-02-28
13;Bolívar;13212;Córdoba;2023;Febrero;0;2023-02-28
13;Bolívar;13248;El Guamo;2023;Febrero;0;2023-02-28
13;Bolívar;13268;El Peñón;2023;Febrero;0;2023-02-28
13;Bolívar;13300;Hatillo de Loba;2023;Febrero;0;2023-02-28
13;Bolívar;13433;Mahates;2023;Febrero;0;2023-02-28
13;Bolívar;13440;Margarita;2023;Febrero;0;2023-02-28
13;Bolívar;13458;Montecristo;2023;Febrero;0;2023-02-28
13;Bolívar;13468;Mompós;2023;Febrero;0;2023-02-28
13;Bolívar;13490;Norosí;2023;Febrero;0;2023-02-28
13;Bolívar;13549;Pinillos;2023;Febrero;0;2023-02-28
13;Bolívar;13600;Río Viejo;2023;Febrero;0;2023-02-28
13;Bolívar;13620;San Cristóbal;2023;Febrero;0;2023-02-28
13;Bolívar;13647;San Estanislao;2023;Febrero;0;2023-02-28
13;Bolívar;13650;San Fernando;2023;Febrero;0;2023-02-28
13;Bolívar;13655;San Jacinto del Cauca;2023;Febrero;0;2023-02-28
13;Bolívar;13657;San Juan Nepomuceno;2023;Febrero;0;2023-02-28
13;Bolívar;13667;San Martín de Loba;2023;Febrero;0;2023-02-28
13;Bolívar;13760;Soplaviento;2023;Febrero;0;2023-02-28
13;Bolívar;13780;Talaigua Nuevo;2023;Febrero;0;2023-02-28
13;Bolívar;13810;Tiquisio;2023;Febrero;0;2023-02-28
13;Bolívar;13838;Turbaná;2023;Febrero;0;2023-02-28
13;Bolívar;13873;Villanueva;2023;Febrero;0;2023-02-28
13;Bolívar;13894;Zambrano;2023;Febrero;0;2023-02-28
15;Boyacá;15022;Almeida;2023;Febrero;0;2023-02-28
15;Boyacá;15047;Aquitania;2023;Febrero;0;2023-02-28
15;Boyacá;15051;Arcabuco;2023;Febrero;0;2023-02-28
15;Boyacá;15087;Belén;2023;Febrero;0;2023-02-28
15;Boyacá;15090;Berbeo;2023;Febrero;0;2023-02-28
15;Boyacá;15092;Betéitiva;2023;Febrero;0;2023-02-28
15;Boyacá;15097;Boavita;2023;Febrero;0;2023-02-28
15;Boyacá;15104;Boyacá;2023;Febrero;0;2023-02-28
15;Boyacá;15106;Briceño;2023;Febrero;0;2023-02-28
15;Boyacá;15109;Buenavista;2023;Febrero;0;2023-02-28
15;Boyacá;15114;Busbanzá;2023;Febrero;0;2023-02-28
15;Boyacá;15131;Caldas;2023;Febrero;0;2023-02-28
15;Boyacá;15135;Campohermoso;2023;Febrero;0;2023-02-28
15;Boyacá;15162;Cerinza;2023;Febrero;0;2023-02-28
15;Boyacá;15172;Chinavita;2023;Febrero;0;2023-02-28
15;Boyacá;15180;Chiscas;2023;Febrero;0;2023-02-28
15;Boyacá;15183;Chita;2023;Febrero;0;2023-02-28
15;Boyacá;15185;Chitaraque;2023;Febrero;0;2023-02-28
15;Boyacá;15187;Chivatá;2023;Febrero;0;2023-02-28
15;Boyacá;15189;Ciénega;2023;Febrero;0;2023-02-28
15;Boyacá;15204;Cómbita;2023;Febrero;0;2023-02-28
15;Boyacá;15212;Coper;2023;Febrero;0;2023-02-28
15;Boyacá;15215;Corrales;2023;Febrero;0;2023-02-28
15;Boyacá;15218;Covarachía;2023;Febrero;0;2023-02-28
15;Boyacá;15223;Cubará;2023;Febrero;0;2023-02-28
15;Boyacá;15224;Cucaita;2023;Febrero;0;2023-02-28
15;Boyacá;15226;Cuítiva;2023;Febrero;0;2023-02-28
15;Boyacá;15232;Chíquiza;2023;Febrero;0;2023-02-28
15;Boyacá;15236;Chivor;2023;Febrero;0;2023-02-28
15;Boyacá;15244;El Cocuy;2023;Febrero;0;2023-02-28
15;Boyacá;15248;El Espino;2023;Febrero;0;2023-02-28
15;Boyacá;15272;Firavitoba;2023;Febrero;0;2023-02-28
15;Boyacá;15276;Floresta;2023;Febrero;0;2023-02-28
15;Boyacá;15296;Gámeza;2023;Febrero;0;2023-02-28
15;Boyacá;15299;Garagoa;2023;Febrero;0;2023-02-28
15;Boyacá;15317;Guacamayas;2023;Febrero;0;2023-02-28
15;Boyacá;15322;Guateque;2023;Febrero;0;2023-02-28
15;Boyacá;15325;Guayatá;2023;Febrero;0;2023-02-28
15;Boyacá;15332;Güicán de La Sierra;2023;Febrero;0;2023-02-28
15;Boyacá;15362;Iza;2023;Febrero;0;2023-02-28
15;Boyacá;15367;Jenesano;2023;Febrero;0;2023-02-28
15;Boyacá;15368;Jericó;2023;Febrero;0;2023-02-28
15;Boyacá;15377;Labranzagrande;2023;Febrero;0;2023-02-28
15;Boyacá;15380;La Capilla;2023;Febrero;0;2023-02-28
15;Boyacá;15401;La Victoria;2023;Febrero;0;2023-02-28
15;Boyacá;15403;La Uvita;2023;Febrero;0;2023-02-28
15;Boyacá;15407;Villa de Leyva;2023;Febrero;0;2023-02-28
15;Boyacá;15425;Macanal;2023;Febrero;0;2023-02-28
15;Boyacá;15442;Maripí;2023;Febrero;0;2023-02-28
15;Boyacá;15455;Miraflores;2023;Febrero;0;2023-02-28
15;Boyacá;15464;Mongua;2023;Febrero;0;2023-02-28
15;Boyacá;15466;Monguí;2023;Febrero;0;2023-02-28
15;Boyacá;15469;Moniquirá;2023;Febrero;0;2023-02-28
15;Boyacá;15476;Motavita;2023;Febrero;0;2023-02-28
15;Boyacá;15480;Muzo;2023;Febrero;0;2023-02-28
15;Boyacá;15491;Nobsa;2023;Febrero;0;2023-02-28
15;Boyacá;15494;Nuevo Colón;2023;Febrero;0;2023-02-28
15;Boyacá;15500;Oicatá;2023;Febrero;0;2023-02-28
15;Boyacá;15507;Otanche;2023;Febrero;0;2023-02-28
15;Boyacá;15511;Pachavita;2023;Febrero;0;2023-02-28
15;Boyacá;15514;Páez;2023;Febrero;0;2023-02-28
15;Boyacá;15516;Paipa;2023;Febrero;0;2023-02-28
15;Boyacá;15518;Pajarito;2023;Febrero;0;2023-02-28
15;Boyacá;15522;Panqueba;2023;Febrero;0;2023-02-28
15;Boyacá;15531;Pauna;2023;Febrero;0;2023-02-28
15;Boyacá;15533;Paya;2023;Febrero;0;2023-02-28
15;Boyacá;15537;Paz de Río;2023;Febrero;0;2023-02-28
15;Boyacá;15542;Pesca;2023;Febrero;0;2023-02-28
15;Boyacá;15550;Pisba;2023;Febrero;0;2023-02-28
15;Boyacá;15580;Quípama;2023;Febrero;0;2023-02-28
15;Boyacá;15599;Ramiriquí;2023;Febrero;0;2023-02-28
15;Boyacá;15600;Ráquira;2023;Febrero;0;2023-02-28
15;Boyacá;15621;Rondón;2023;Febrero;0;2023-02-28
15;Boyacá;15632;Saboyá;2023;Febrero;0;2023-02-28
15;Boyacá;15638;Sáchica;2023;Febrero;0;2023-02-28
15;Boyacá;15646;Samacá;2023;Febrero;0;2023-02-28
15;Boyacá;15660;San Eduardo;2023;Febrero;0;2023-02-28
15;Boyacá;15664;San José de Pare;2023;Febrero;0;2023-02-28
15;Boyacá;15667;San Luis de Gaceno;2023;Febrero;0;2023-02-28
15;Boyacá;15673;San Mateo;2023;Febrero;0;2023-02-28
15;Boyacá;15676;San Miguel de Sema;2023;Febrero;0;2023-02-28
15;Boyacá;15681;San Pablo de Borbur;2023;Febrero;0;2023-02-28
15;Boyacá;15686;Santana;2023;Febrero;0;2023-02-28
15;Boyacá;15690;Santa María;2023;Febrero;0;2023-02-28
15;Boyacá;15693;Santa Rosa de Viterbo;2023;Febrero;0;2023-02-28
15;Boyacá;15696;Santa Sofía;2023;Febrero;0;2023-02-28
15;Boyacá;15720;Sativanorte;2023;Febrero;0;2023-02-28
15;Boyacá;15723;Sativasur;2023;Febrero;0;2023-02-28
15;Boyacá;15740;Siachoque;2023;Febrero;0;2023-02-28
15;Boyacá;15753;Soatá;2023;Febrero;0;2023-02-28
15;Boyacá;15755;Socotá;2023;Febrero;0;2023-02-28
15;Boyacá;15757;Socha;2023;Febrero;0;2023-02-28
15;Boyacá;15759;Sogamoso;2023;Febrero;0;2023-02-28
15;Boyacá;15761;Somondoco;2023;Febrero;0;2023-02-28
15;Boyacá;15762;Sora;2023;Febrero;0;2023-02-28
15;Boyacá;15763;Sotaquirá;2023;Febrero;0;2023-02-28
15;Boyacá;15764;Soracá;2023;Febrero;0;2023-02-28
15;Boyacá;15774;Susacón;2023;Febrero;0;2023-02-28
15;Boyacá;15776;Sutamarchán;2023;Febrero;0;2023-02-28
15;Boyacá;15778;Sutatenza;2023;Febrero;0;2023-02-28
15;Boyacá;15790;Tasco;2023;Febrero;0;2023-02-28
15;Boyacá;15798;Tenza;2023;Febrero;0;2023-02-28
15;Boyacá;15804;Tibaná;2023;Febrero;0;2023-02-28
15;Boyacá;15806;Tibasosa;2023;Febrero;0;2023-02-28
15;Boyacá;15808;Tinjacá;2023;Febrero;0;2023-02-28
15;Boyacá;15810;Tipacoque;2023;Febrero;0;2023-02-28
15;Boyacá;15814;Toca;2023;Febrero;0;2023-02-28
15;Boyacá;15816;Togüí;2023;Febrero;0;2023-02-28
15;Boyacá;15820;Tópaga;2023;Febrero;0;2023-02-28
15;Boyacá;15822;Tota;2023;Febrero;0;2023-02-28
15;Boyacá;15832;Tununguá;2023;Febrero;0;2023-02-28
15;Boyacá;15835;Turmequé;2023;Febrero;0;2023-02-28
15;Boyacá;15837;Tuta;2023;Febrero;0;2023-02-28
15;Boyacá;15839;Tutazá;2023;Febrero;0;2023-02-28
15;Boyacá;15842;Úmbita;2023;Febrero;0;2023-02-28
15;Boyacá;15861;Ventaquemada;2023;Febrero;0;2023-02-28
15;Boyacá;15879;Viracachá;2023;Febrero;0;2023-02-28
15;Boyacá;15897;Zetaquira;2023;Febrero;0;2023-02-28
17;Caldas;17050;Aranzazu;2023;Febrero;0;2023-02-28
17;Caldas;17088;Belalcázar;2023;Febrero;0;2023-02-28
17;Caldas;17174;Chinchiná;2023;Febrero;0;2023-02-28
17;Caldas;17272;Filadelfia;2023;Febrero;0;2023-02-28
17;Caldas;17380;La Dorada;2023;Febrero;0;2023-02-28
17;Caldas;17388;La Merced;2023;Febrero;0;2023-02-28
17;Caldas;17442;Marmato;2023;Febrero;0;2023-02-28
17;Caldas;17444;Marquetalia;2023;Febrero;0;2023-02-28
17;Caldas;17446;Marulanda;2023;Febrero;0;2023-02-28
17;Caldas;17486;Neira;2023;Febrero;0;2023-02-28
17;Caldas;17495;Norcasia;2023;Febrero;0;2023-02-28
17;Caldas;17513;Pácora;2023;Febrero;0;2023-02-28
17;Caldas;17524;Palestina;2023;Febrero;0;2023-02-28
17;Caldas;17541;Pensilvania;2023;Febrero;0;2023-02-28
17;Caldas;17616;Risaralda;2023;Febrero;0;2023-02-28
17;Caldas;17653;Salamina;2023;Febrero;0;2023-02-28
17;Caldas;17665;San José;2023;Febrero;0;2023-02-28
17;Caldas;17777;Supía;2023;Febrero;0;2023-02-28
17;Caldas;17867;Victoria;2023;Febrero;0;2023-02-28
17;Caldas;17873;Villamaría;2023;Febrero;0;2023-02-28
17;Caldas;17877;Viterbo;2023;Febrero;0;2023-02-28
18;Caquetá;18029;Albania;2023;Febrero;0;2023-02-28
18;Caquetá;18094;Belén de Los Andaquíes;2023;Febrero;0;2023-02-28
18;Caquetá;18410;La Montañita;2023;Febrero;0;2023-02-28
18;Caquetá;18460;Milán;2023;Febrero;0;2023-02-28
18;Caquetá;18479;Morelia;2023;Febrero;0;2023-02-28
18;Caquetá;18610;San José del Fragua;2023;Febrero;0;2023-02-28
18;Caquetá;18756;Solano;2023;Febrero;0;2023-02-28
18;Caquetá;18785;Solita;2023;Febrero;0;2023-02-28
18;Caquetá;18860;Valparaíso;2023;Febrero;0;2023-02-28
19;Cauca;19022;Almaguer;2023;Febrero;0;2023-02-28
19;Cauca;19075;Balboa;2023;Febrero;0;2023-02-28
19;Cauca;19290;Florencia;2023;Febrero;0;2023-02-28
19;Cauca;19318;Guapi;2023;Febrero;0;2023-02-28
19;Cauca;19355;Inzá;2023;Febrero;0;2023-02-28
19;Cauca;19364;Jambaló;2023;Febrero;0;2023-02-28
19;Cauca;19397;La Vega;2023;Febrero;0;2023-02-28
19;Cauca;19517;Páez;2023;Febrero;0;2023-02-28
19;Cauca;19533;Piamonte;2023;Febrero;0;2023-02-28
19;Cauca;19548;Piendamó - Tunía;2023;Febrero;0;2023-02-28
19;Cauca;19585;Puracé;2023;Febrero;0;2023-02-28
19;Cauca;19622;Rosas;2023;Febrero;0;2023-02-28
19;Cauca;19693;San Sebastián;2023;Febrero;0;2023-02-28
19;Cauca;19701;Santa Rosa;2023;Febrero;0;2023-02-28
19;Cauca;19743;Silvia;2023;Febrero;0;2023-02-28
19;Cauca;19760;Sotará Paispamba;2023;Febrero;0;2023-02-28
19;Cauca;19809;Timbiquí;2023;Febrero;0;2023-02-28
20;Cesar;20045;Becerril;2023;Febrero;0;2023-02-28
20;Cesar;20060;Bosconia;2023;Febrero;0;2023-02-28
20;Cesar;20250;El Paso;2023;Febrero;0;2023-02-28
20;Cesar;20310;González;2023;Febrero;0;2023-02-28
20;Cesar;20400;La Jagua de Ibirico;2023;Febrero;0;2023-02-28
20;Cesar;20443;Manaure Balcón del Cesar;2023;Febrero;0;2023-02-28
20;Cesar;20517;Pailitas;2023;Febrero;0;2023-02-28
20;Cesar;20550;Pelaya;2023;Febrero;0;2023-02-28
20;Cesar;20570;Pueblo Bello;2023;Febrero;0;2023-02-28
20;Cesar;20614;Río de Oro;2023;Febrero;0;2023-02-28
20;Cesar;20770;San Martín;2023;Febrero;0;2023-02-28
20;Cesar;20787;Tamalameque;2023;Febrero;0;2023-02-28
23;Córdoba;23068;Ayapel;2023;Febrero;0;2023-02-28
23;Córdoba;23079;Buenavista;2023;Febrero;0;2023-02-28
23;Córdoba;23090;Canalete;2023;Febrero;0;2023-02-28
23;Córdoba;23300;Cotorra;2023;Febrero;0;2023-02-28
23;Córdoba;23350;La Apartada;2023;Febrero;0;2023-02-28
23;Córdoba;23419;Los Córdobas;2023;Febrero;0;2023-02-28
23;Córdoba;23464;Momil;2023;Febrero;0;2023-02-28
23;Córdoba;23466;Montelíbano;2023;Febrero;0;2023-02-28
23;Córdoba;23500;Moñitos;2023;Febrero;0;2023-02-28
23;Córdoba;23555;Planeta Rica;2023;Febrero;0;2023-02-28
23;Córdoba;23574;Puerto Escondido;2023;Febrero;0;2023-02-28
23;Córdoba;23580;Puerto Libertador;2023;Febrero;0;2023-02-28
23;Córdoba;23586;Purísima de La Concepción;2023;Febrero;0;2023-02-28
23;Córdoba;23675;San Bernardo del Viento;2023;Febrero;0;2023-02-28
23;Córdoba;23678;San Carlos;2023;Febrero;0;2023-02-28
23;Córdoba;23682;San José de Uré;2023;Febrero;0;2023-02-28
23;Córdoba;23686;San Pelayo;2023;Febrero;0;2023-02-28
23;Córdoba;23815;Tuchín;2023;Febrero;0;2023-02-28
23;Córdoba;23855;Valencia;2023;Febrero;0;2023-02-28
25;Cundinamarca;25001;Agua de Dios;2023;Febrero;0;2023-02-28
25;Cundinamarca;25019;Albán;2023;Febrero;0;2023-02-28
25;Cundinamarca;25035;Anapoima;2023;Febrero;0;2023-02-28
25;Cundinamarca;25040;Anolaima;2023;Febrero;0;2023-02-28
25;Cundinamarca;25053;Arbeláez;2023;Febrero;0;2023-02-28
25;Cundinamarca;25086;Beltrán;2023;Febrero;0;2023-02-28
25;Cundinamarca;25095;Bituima;2023;Febrero;0;2023-02-28
25;Cundinamarca;25099;Bojacá;2023;Febrero;0;2023-02-28
25;Cundinamarca;25120;Cabrera;2023;Febrero;0;2023-02-28
25;Cundinamarca;25123;Cachipay;2023;Febrero;0;2023-02-28
25;Cundinamarca;25126;Cajicá;2023;Febrero;0;2023-02-28
25;Cundinamarca;25148;Caparrapí;2023;Febrero;0;2023-02-28
25;Cundinamarca;25151;Cáqueza;2023;Febrero;0;2023-02-28
25;Cundinamarca;25154;Carmen de Carupa;2023;Febrero;0;2023-02-28
25;Cundinamarca;25168;Chaguaní;2023;Febrero;0;2023-02-28
25;Cundinamarca;25175;Chía;2023;Febrero;0;2023-02-28
25;Cundinamarca;25178;Chipaque;2023;Febrero;0;2023-02-28
25;Cundinamarca;25181;Choachí;2023;Febrero;0;2023-02-28
25;Cundinamarca;25183;Chocontá;2023;Febrero;0;2023-02-28
25;Cundinamarca;25200;Cogua;2023;Febrero;0;2023-02-28
25;Cundinamarca;25214;Cota;2023;Febrero;0;2023-02-28
25;Cundinamarca;25224;Cucunubá;2023;Febrero;0;2023-02-28
25;Cundinamarca;25245;El Colegio;2023;Febrero;0;2023-02-28
25;Cundinamarca;25258;El Peñón;2023;Febrero;0;2023-02-28
25;Cundinamarca;25260;El Rosal;2023;Febrero;0;2023-02-28
25;Cundinamarca;25269;Facatativá;2023;Febrero;0;2023-02-28
25;Cundinamarca;25279;Fómeque;2023;Febrero;0;2023-02-28
25;Cundinamarca;25281;Fosca;2023;Febrero;0;2023-02-28
25;Cundinamarca;25286;Funza;2023;Febrero;0;2023-02-28
25;Cundinamarca;25288;Fúquene;2023;Febrero;0;2023-02-28
25;Cundinamarca;25290;Fusagasugá;2023;Febrero;0;2023-02-28
25;Cundinamarca;25293;Gachalá;2023;Febrero;0;2023-02-28
25;Cundinamarca;25295;Gachancipá;2023;Febrero;0;2023-02-28
25;Cundinamarca;25297;Gachetá;2023;Febrero;0;2023-02-28
25;Cundinamarca;25299;Gama;2023;Febrero;0;2023-02-28
25;Cundinamarca;25312;Granada;2023;Febrero;0;2023-02-28
25;Cundinamarca;25317;Guachetá;2023;Febrero;0;2023-02-28
25;Cundinamarca;25322;Guasca;2023;Febrero;0;2023-02-28
25;Cundinamarca;25324;Guataquí;2023;Febrero;0;2023-02-28
25;Cundinamarca;25326;Guatavita;2023;Febrero;0;2023-02-28
25;Cundinamarca;25328;Guayabal de Síquima;2023;Febrero;0;2023-02-28
25;Cundinamarca;25335;Guayabetal;2023;Febrero;0;2023-02-28
25;Cundinamarca;25339;Gutiérrez;2023;Febrero;0;2023-02-28
25;Cundinamarca;25368;Jerusalén;2023;Febrero;0;2023-02-28
25;Cundinamarca;25372;Junín;2023;Febrero;0;2023-02-28
25;Cundinamarca;25377;La Calera;2023;Febrero;0;2023-02-28
25;Cundinamarca;25394;La Palma;2023;Febrero;0;2023-02-28
25;Cundinamarca;25398;La Peña;2023;Febrero;0;2023-02-28
25;Cundinamarca;25407;Lenguazaque;2023;Febrero;0;2023-02-28
25;Cundinamarca;25426;Machetá;2023;Febrero;0;2023-02-28
25;Cundinamarca;25436;Manta;2023;Febrero;0;2023-02-28
25;Cundinamarca;25438;Medina;2023;Febrero;0;2023-02-28
25;Cundinamarca;25473;Mosquera;2023;Febrero;0;2023-02-28
25;Cundinamarca;25483;Nariño;2023;Febrero;0;2023-02-28
25;Cundinamarca;25486;Nemocón;2023;Febrero;0;2023-02-28
25;Cundinamarca;25488;Nilo;2023;Febrero;0;2023-02-28
25;Cundinamarca;25489;Nimaima;2023;Febrero;0;2023-02-28
25;Cundinamarca;25491;Nocaima;2023;Febrero;0;2023-02-28
25;Cundinamarca;25506;Venecia;2023;Febrero;0;2023-02-28
25;Cundinamarca;25513;Pacho;2023;Febrero;0;2023-02-28
25;Cundinamarca;25524;Pandi;2023;Febrero;0;2023-02-28
25;Cundinamarca;25530;Paratebueno;2023;Febrero;0;2023-02-28
25;Cundinamarca;25535;Pasca;2023;Febrero;0;2023-02-28
25;Cundinamarca;25580;Pulí;2023;Febrero;0;2023-02-28
25;Cundinamarca;25592;Quebradanegra;2023;Febrero;0;2023-02-28
25;Cundinamarca;25594;Quetame;2023;Febrero;0;2023-02-28
25;Cundinamarca;25596;Quipile;2023;Febrero;0;2023-02-28
25;Cundinamarca;25612;Ricaurte;2023;Febrero;0;2023-02-28
25;Cundinamarca;25645;San Antonio del Tequendama;2023;Febrero;0;2023-02-28
25;Cundinamarca;25649;San Bernardo;2023;Febrero;0;2023-02-28
25;Cundinamarca;25653;San Cayetano;2023;Febrero;0;2023-02-28
25;Cundinamarca;25658;San Francisco;2023;Febrero;0;2023-02-28
25;Cundinamarca;25662;San Juan de Rioseco;2023;Febrero;0;2023-02-28
25;Cundinamarca;25718;Sasaima;2023;Febrero;0;2023-02-28
25;Cundinamarca;25736;Sesquilé;2023;Febrero;0;2023-02-28
25;Cundinamarca;25740;Sibaté;2023;Febrero;0;2023-02-28
25;Cundinamarca;25743;Silvania;2023;Febrero;0;2023-02-28
25;Cundinamarca;25745;Simijaca;2023;Febrero;0;2023-02-28
25;Cundinamarca;25758;Sopó;2023;Febrero;0;2023-02-28
25;Cundinamarca;25769;Subachoque;2023;Febrero;0;2023-02-28
25;Cundinamarca;25772;Suesca;2023;Febrero;0;2023-02-28
25;Cundinamarca;25777;Supatá;2023;Febrero;0;2023-02-28
25;Cundinamarca;25779;Susa;2023;Febrero;0;2023-02-28
25;Cundinamarca;25785;Tabio;2023;Febrero;0;2023-02-28
25;Cundinamarca;25793;Tausa;2023;Febrero;0;2023-02-28
25;Cundinamarca;25797;Tena;2023;Febrero;0;2023-02-28
25;Cundinamarca;25799;Tenjo;2023;Febrero;0;2023-02-28
25;Cundinamarca;25805;Tibacuy;2023;Febrero;0;2023-02-28
25;Cundinamarca;25807;Tibirita;2023;Febrero;0;2023-02-28
25;Cundinamarca;25815;Tocaima;2023;Febrero;0;2023-02-28
25;Cundinamarca;25817;Tocancipá;2023;Febrero;0;2023-02-28
25;Cundinamarca;25823;Topaipí;2023;Febrero;0;2023-02-28
25;Cundinamarca;25839;Ubalá;2023;Febrero;0;2023-02-28
25;Cundinamarca;25841;Ubaque;2023;Febrero;0;2023-02-28
25;Cundinamarca;25845;Une;2023;Febrero;0;2023-02-28
25;Cundinamarca;25851;Útica;2023;Febrero;0;2023-02-28
25;Cundinamarca;25862;Vergara;2023;Febrero;0;2023-02-28
25;Cundinamarca;25867;Vianí;2023;Febrero;0;2023-02-28
25;Cundinamarca;25871;Villagómez;2023;Febrero;0;2023-02-28
25;Cundinamarca;25873;Villapinzón;2023;Febrero;0;2023-02-28
25;Cundinamarca;25885;Yacopí;2023;Febrero;0;2023-02-28
25;Cundinamarca;25898;Zipacón;2023;Febrero;0;2023-02-28
27;Chocó;27006;Acandí;2023;Febrero;0;2023-02-28
27;Chocó;27025;Alto Baudó;2023;Febrero;0;2023-02-28
27;Chocó;27050;Atrato;2023;Febrero;0;2023-02-28
27;Chocó;27073;Bagadó;2023;Febrero;0;2023-02-28
27;Chocó;27075;Bahía Solano;2023;Febrero;0;2023-02-28
27;Chocó;27077;Bajo Baudó;2023;Febrero;0;2023-02-28
27;Chocó;27099;Bojayá;2023;Febrero;0;2023-02-28
27;Chocó;27135;El Cantón del San Pablo;2023;Febrero;0;2023-02-28
27;Chocó;27150;Carmen del Darién;2023;Febrero;0;2023-02-28
27;Chocó;27160;Cértegui;2023;Febrero;0;2023-02-28
27;Chocó;27205;Condoto;2023;Febrero;0;2023-02-28
