div_dpto;departamento;div_mun;municipio;ano;mes;area_geo;proy;casos;tasa;porcentaje;mun_dep
66;Risaralda;66400;La Virginia;2022;Septiembre;Total;28465;0;0;0;La Virginia - Risaralda
66;Risaralda;66400;La Virginia;2023;Agosto;Total;28763;0;0;;La Virginia - Risaralda
66;Risaralda;66400;La Virginia;2023;Diciembre;Total;28763;0;0;;La Virginia - Risaralda
66;Risaralda;66400;La Virginia;2023;Febrero;Total;28763;0;0;0;La Virginia - Risaralda
66;Risaralda;66400;La Virginia;2023;Julio;Total;28763;0;0;0;La Virginia - Risaralda
66;Risaralda;66400;La Virginia;2023;Noviembre;Total;28763;0;0;;La Virginia - Risaralda
66;Risaralda;66400;La Virginia;2023;Octubre;Total;28763;0;0;;La Virginia - Risaralda
66;Risaralda;66400;La Virginia;2023;Septiembre;Total;28763;0;0;;La Virginia - Risaralda
66;Risaralda;66440;Marsella;2022;Abril;Total;17005;0;0;0;Marsella - Risaralda
66;Risaralda;66440;Marsella;2022;Diciembre;Total;17005;0;0;0;Marsella - Risaralda
66;Risaralda;66440;Marsella;2022;Enero;Total;17005;0;0;0;Marsella - Risaralda
66;Risaralda;66440;Marsella;2022;Febrero;Total;17005;0;0;0;Marsella - Risaralda
66;Risaralda;66440;Marsella;2022;Julio;Total;17005;0;0;0;Marsella - Risaralda
66;Risaralda;66440;Marsella;2022;Junio;Total;17005;0;0;0;Marsella - Risaralda
66;Risaralda;66440;Marsella;2022;Marzo;Total;17005;0;0;0;Marsella - Risaralda
66;Risaralda;66440;Marsella;2022;Mayo;Total;17005;0;0;0;Marsella - Risaralda
66;Risaralda;66440;Marsella;2022;Octubre;Total;17005;0;0;0;Marsella - Risaralda
66;Risaralda;66440;Marsella;2023;Abril;Total;17183;0;0;0;Marsella - Risaralda
66;Risaralda;66440;Marsella;2023;Agosto;Total;17183;0;0;;Marsella - Risaralda
66;Risaralda;66440;Marsella;2023;Diciembre;Total;17183;0;0;;Marsella - Risaralda
66;Risaralda;66440;Marsella;2023;Enero;Total;17183;0;0;0;Marsella - Risaralda
66;Risaralda;66440;Marsella;2023;Julio;Total;17183;0;0;0;Marsella - Risaralda
66;Risaralda;66440;Marsella;2023;Junio;Total;17183;0;0;0;Marsella - Risaralda
66;Risaralda;66440;Marsella;2023;Marzo;Total;17183;0;0;0;Marsella - Risaralda
66;Risaralda;66440;Marsella;2023;Mayo;Total;17183;0;0;0;Marsella - Risaralda
66;Risaralda;66440;Marsella;2023;Noviembre;Total;17183;0;0;;Marsella - Risaralda
66;Risaralda;66440;Marsella;2023;Octubre;Total;17183;0;0;;Marsella - Risaralda
66;Risaralda;66440;Marsella;2023;Septiembre;Total;17183;0;0;;Marsella - Risaralda
66;Risaralda;66456;Mistrató;2022;Abril;Total;17555;0;0;0;Mistrató - Risaralda
66;Risaralda;66456;Mistrató;2022;Diciembre;Total;17555;0;0;0;Mistrató - Risaralda
66;Risaralda;66456;Mistrató;2022;Enero;Total;17555;0;0;0;Mistrató - Risaralda
66;Risaralda;66456;Mistrató;2022;Febrero;Total;17555;0;0;0;Mistrató - Risaralda
66;Risaralda;66456;Mistrató;2022;Junio;Total;17555;0;0;0;Mistrató - Risaralda
66;Risaralda;66456;Mistrató;2022;Marzo;Total;17555;0;0;0;Mistrató - Risaralda
66;Risaralda;66456;Mistrató;2022;Septiembre;Total;17555;0;0;0;Mistrató - Risaralda
66;Risaralda;66456;Mistrató;2023;Agosto;Total;17740;0;0;;Mistrató - Risaralda
66;Risaralda;66456;Mistrató;2023;Diciembre;Total;17740;0;0;;Mistrató - Risaralda
66;Risaralda;66456;Mistrató;2023;Febrero;Total;17740;0;0;0;Mistrató - Risaralda
66;Risaralda;66456;Mistrató;2023;Julio;Total;17740;0;0;0;Mistrató - Risaralda
66;Risaralda;66456;Mistrató;2023;Junio;Total;17740;0;0;0;Mistrató - Risaralda
66;Risaralda;66456;Mistrató;2023;Noviembre;Total;17740;0;0;;Mistrató - Risaralda
66;Risaralda;66456;Mistrató;2023;Octubre;Total;17740;0;0;;Mistrató - Risaralda
66;Risaralda;66456;Mistrató;2023;Septiembre;Total;17740;0;0;;Mistrató - Risaralda
66;Risaralda;66572;Pueblo Rico;2022;Abril;Total;16734;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2022;Agosto;Total;16734;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2022;Diciembre;Total;16734;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2022;Enero;Total;16734;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2022;Febrero;Total;16734;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2022;Julio;Total;16734;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2022;Junio;Total;16734;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2022;Marzo;Total;16734;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2022;Mayo;Total;16734;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2022;Noviembre;Total;16734;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2022;Octubre;Total;16734;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2022;Septiembre;Total;16734;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2023;Abril;Total;16910;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2023;Agosto;Total;16910;0;0;;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2023;Diciembre;Total;16910;0;0;;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2023;Enero;Total;16910;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2023;Febrero;Total;16910;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2023;Julio;Total;16910;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2023;Junio;Total;16910;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2023;Marzo;Total;16910;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2023;Mayo;Total;16910;0;0;0;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2023;Noviembre;Total;16910;0;0;;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2023;Octubre;Total;16910;0;0;;Pueblo Rico - Risaralda
66;Risaralda;66572;Pueblo Rico;2023;Septiembre;Total;16910;0;0;;Pueblo Rico - Risaralda
66;Risaralda;66594;Quinchía;2022;Agosto;Total;27746;0;0;0;Quinchía - Risaralda
66;Risaralda;66594;Quinchía;2022;Febrero;Total;27746;0;0;0;Quinchía - Risaralda
66;Risaralda;66594;Quinchía;2022;Mayo;Total;27746;0;0;0;Quinchía - Risaralda
66;Risaralda;66594;Quinchía;2022;Octubre;Total;27746;0;0;0;Quinchía - Risaralda
66;Risaralda;66594;Quinchía;2022;Septiembre;Total;27746;0;0;0;Quinchía - Risaralda
66;Risaralda;66594;Quinchía;2023;Abril;Total;28037;0;0;0;Quinchía - Risaralda
66;Risaralda;66594;Quinchía;2023;Agosto;Total;28037;0;0;;Quinchía - Risaralda
66;Risaralda;66594;Quinchía;2023;Diciembre;Total;28037;0;0;;Quinchía - Risaralda
66;Risaralda;66594;Quinchía;2023;Enero;Total;28037;0;0;0;Quinchía - Risaralda
66;Risaralda;66594;Quinchía;2023;Febrero;Total;28037;0;0;0;Quinchía - Risaralda
66;Risaralda;66594;Quinchía;2023;Junio;Total;28037;0;0;0;Quinchía - Risaralda
66;Risaralda;66594;Quinchía;2023;Marzo;Total;28037;0;0;0;Quinchía - Risaralda
66;Risaralda;66594;Quinchía;2023;Mayo;Total;28037;0;0;0;Quinchía - Risaralda
66;Risaralda;66594;Quinchía;2023;Noviembre;Total;28037;0;0;;Quinchía - Risaralda
66;Risaralda;66594;Quinchía;2023;Octubre;Total;28037;0;0;;Quinchía - Risaralda
66;Risaralda;66594;Quinchía;2023;Septiembre;Total;28037;0;0;;Quinchía - Risaralda
66;Risaralda;66682;Santa Rosa de Cabal;2022;Agosto;Total;80760;0;0;0;Santa Rosa de Cabal - Risaralda
66;Risaralda;66682;Santa Rosa de Cabal;2022;Diciembre;Total;80760;0;0;0;Santa Rosa de Cabal - Risaralda
66;Risaralda;66682;Santa Rosa de Cabal;2022;Febrero;Total;80760;0;0;0;Santa Rosa de Cabal - Risaralda
66;Risaralda;66682;Santa Rosa de Cabal;2022;Junio;Total;80760;0;0;0;Santa Rosa de Cabal - Risaralda
66;Risaralda;66682;Santa Rosa de Cabal;2022;Noviembre;Total;80760;0;0;0;Santa Rosa de Cabal - Risaralda
66;Risaralda;66682;Santa Rosa de Cabal;2022;Octubre;Total;80760;0;0;0;Santa Rosa de Cabal - Risaralda
66;Risaralda;66682;Santa Rosa de Cabal;2023;Agosto;Total;81608;0;0;;Santa Rosa de Cabal - Risaralda
66;Risaralda;66682;Santa Rosa de Cabal;2023;Diciembre;Total;81608;0;0;;Santa Rosa de Cabal - Risaralda
66;Risaralda;66682;Santa Rosa de Cabal;2023;Julio;Total;81608;0;0;0;Santa Rosa de Cabal - Risaralda
66;Risaralda;66682;Santa Rosa de Cabal;2023;Noviembre;Total;81608;0;0;;Santa Rosa de Cabal - Risaralda
66;Risaralda;66682;Santa Rosa de Cabal;2023;Octubre;Total;81608;0;0;;Santa Rosa de Cabal - Risaralda
66;Risaralda;66682;Santa Rosa de Cabal;2023;Septiembre;Total;81608;0;0;;Santa Rosa de Cabal - Risaralda
66;Risaralda;66687;Santuario;2022;Agosto;Total;12649;0;0;0;Santuario - Risaralda
66;Risaralda;66687;Santuario;2022;Diciembre;Total;12649;0;0;0;Santuario - Risaralda
66;Risaralda;66687;Santuario;2022;Enero;Total;12649;0;0;0;Santuario - Risaralda
66;Risaralda;66687;Santuario;2022;Febrero;Total;12649;0;0;0;Santuario - Risaralda
66;Risaralda;66687;Santuario;2022;Marzo;Total;12649;0;0;0;Santuario - Risaralda
66;Risaralda;66687;Santuario;2022;Mayo;Total;12649;0;0;0;Santuario - Risaralda
66;Risaralda;66687;Santuario;2022;Noviembre;Total;12649;0;0;0;Santuario - Risaralda
66;Risaralda;66687;Santuario;2022;Octubre;Total;12649;0;0;0;Santuario - Risaralda
66;Risaralda;66687;Santuario;2022;Septiembre;Total;12649;0;0;0;Santuario - Risaralda
66;Risaralda;66687;Santuario;2023;Agosto;Total;12782;0;0;;Santuario - Risaralda
66;Risaralda;66687;Santuario;2023;Diciembre;Total;12782;0;0;;Santuario - Risaralda
66;Risaralda;66687;Santuario;2023;Enero;Total;12782;0;0;0;Santuario - Risaralda
66;Risaralda;66687;Santuario;2023;Febrero;Total;12782;0;0;0;Santuario - Risaralda
66;Risaralda;66687;Santuario;2023;Julio;Total;12782;0;0;0;Santuario - Risaralda
66;Risaralda;66687;Santuario;2023;Junio;Total;12782;0;0;0;Santuario - Risaralda
66;Risaralda;66687;Santuario;2023;Marzo;Total;12782;0;0;0;Santuario - Risaralda
66;Risaralda;66687;Santuario;2023;Mayo;Total;12782;0;0;0;Santuario - Risaralda
66;Risaralda;66687;Santuario;2023;Noviembre;Total;12782;0;0;;Santuario - Risaralda
66;Risaralda;66687;Santuario;2023;Octubre;Total;12782;0;0;;Santuario - Risaralda
66;Risaralda;66687;Santuario;2023;Septiembre;Total;12782;0;0;;Santuario - Risaralda
68;Santander;68001;Bucaramanga;2023;Agosto;Total;623378;0;0;;Bucaramanga - Santander
68;Santander;68001;Bucaramanga;2023;Diciembre;Total;623378;0;0;;Bucaramanga - Santander
68;Santander;68001;Bucaramanga;2023;Noviembre;Total;623378;0;0;;Bucaramanga - Santander
68;Santander;68001;Bucaramanga;2023;Octubre;Total;623378;0;0;;Bucaramanga - Santander
68;Santander;68001;Bucaramanga;2023;Septiembre;Total;623378;0;0;;Bucaramanga - Santander
68;Santander;68013;Aguada;2022;Abril;Total;1902;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2022;Agosto;Total;1902;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2022;Diciembre;Total;1902;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2022;Enero;Total;1902;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2022;Febrero;Total;1902;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2022;Julio;Total;1902;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2022;Junio;Total;1902;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2022;Mayo;Total;1902;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2022;Noviembre;Total;1902;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2022;Octubre;Total;1902;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2022;Septiembre;Total;1902;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2023;Abril;Total;1916;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2023;Agosto;Total;1916;0;0;;Aguada - Santander
68;Santander;68013;Aguada;2023;Diciembre;Total;1916;0;0;;Aguada - Santander
68;Santander;68013;Aguada;2023;Enero;Total;1916;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2023;Febrero;Total;1916;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2023;Julio;Total;1916;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2023;Junio;Total;1916;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2023;Marzo;Total;1916;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2023;Mayo;Total;1916;0;0;0;Aguada - Santander
68;Santander;68013;Aguada;2023;Noviembre;Total;1916;0;0;;Aguada - Santander
68;Santander;68013;Aguada;2023;Octubre;Total;1916;0;0;;Aguada - Santander
68;Santander;68013;Aguada;2023;Septiembre;Total;1916;0;0;;Aguada - Santander
68;Santander;68020;Albania;2022;Abril;Total;4418;0;0;0;Albania - Santander
68;Santander;68020;Albania;2022;Agosto;Total;4418;0;0;0;Albania - Santander
68;Santander;68020;Albania;2022;Diciembre;Total;4418;0;0;0;Albania - Santander
68;Santander;68020;Albania;2022;Febrero;Total;4418;0;0;0;Albania - Santander
68;Santander;68020;Albania;2022;Julio;Total;4418;0;0;0;Albania - Santander
68;Santander;68020;Albania;2022;Junio;Total;4418;0;0;0;Albania - Santander
68;Santander;68020;Albania;2022;Marzo;Total;4418;0;0;0;Albania - Santander
68;Santander;68020;Albania;2022;Mayo;Total;4418;0;0;0;Albania - Santander
68;Santander;68020;Albania;2022;Noviembre;Total;4418;0;0;0;Albania - Santander
68;Santander;68020;Albania;2022;Octubre;Total;4418;0;0;0;Albania - Santander
68;Santander;68020;Albania;2022;Septiembre;Total;4418;0;0;0;Albania - Santander
68;Santander;68020;Albania;2023;Abril;Total;4450;0;0;0;Albania - Santander
68;Santander;68020;Albania;2023;Agosto;Total;4450;0;0;;Albania - Santander
68;Santander;68020;Albania;2023;Diciembre;Total;4450;0;0;;Albania - Santander
68;Santander;68020;Albania;2023;Enero;Total;4450;0;0;0;Albania - Santander
68;Santander;68020;Albania;2023;Febrero;Total;4450;0;0;0;Albania - Santander
68;Santander;68020;Albania;2023;Julio;Total;4450;0;0;0;Albania - Santander
68;Santander;68020;Albania;2023;Junio;Total;4450;0;0;0;Albania - Santander
68;Santander;68020;Albania;2023;Marzo;Total;4450;0;0;0;Albania - Santander
68;Santander;68020;Albania;2023;Mayo;Total;4450;0;0;0;Albania - Santander
68;Santander;68020;Albania;2023;Noviembre;Total;4450;0;0;;Albania - Santander
68;Santander;68020;Albania;2023;Octubre;Total;4450;0;0;;Albania - Santander
68;Santander;68020;Albania;2023;Septiembre;Total;4450;0;0;;Albania - Santander
68;Santander;68051;Aratoca;2022;Agosto;Total;8646;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2022;Diciembre;Total;8646;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2022;Enero;Total;8646;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2022;Febrero;Total;8646;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2022;Julio;Total;8646;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2022;Junio;Total;8646;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2022;Marzo;Total;8646;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2022;Mayo;Total;8646;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2022;Noviembre;Total;8646;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2022;Octubre;Total;8646;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2022;Septiembre;Total;8646;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2023;Abril;Total;8708;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2023;Agosto;Total;8708;0;0;;Aratoca - Santander
68;Santander;68051;Aratoca;2023;Diciembre;Total;8708;0;0;;Aratoca - Santander
68;Santander;68051;Aratoca;2023;Enero;Total;8708;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2023;Febrero;Total;8708;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2023;Julio;Total;8708;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2023;Junio;Total;8708;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2023;Marzo;Total;8708;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2023;Mayo;Total;8708;0;0;0;Aratoca - Santander
68;Santander;68051;Aratoca;2023;Noviembre;Total;8708;0;0;;Aratoca - Santander
68;Santander;68051;Aratoca;2023;Octubre;Total;8708;0;0;;Aratoca - Santander
68;Santander;68051;Aratoca;2023;Septiembre;Total;8708;0;0;;Aratoca - Santander
68;Santander;68077;Barbosa;2022;Abril;Total;33273;0;0;0;Barbosa - Santander
68;Santander;68077;Barbosa;2022;Agosto;Total;33273;0;0;0;Barbosa - Santander
68;Santander;68077;Barbosa;2022;Enero;Total;33273;0;0;0;Barbosa - Santander
68;Santander;68077;Barbosa;2022;Febrero;Total;33273;0;0;0;Barbosa - Santander
68;Santander;68077;Barbosa;2022;Junio;Total;33273;0;0;0;Barbosa - Santander
68;Santander;68077;Barbosa;2022;Marzo;Total;33273;0;0;0;Barbosa - Santander
68;Santander;68077;Barbosa;2022;Mayo;Total;33273;0;0;0;Barbosa - Santander
68;Santander;68077;Barbosa;2022;Noviembre;Total;33273;0;0;0;Barbosa - Santander
68;Santander;68077;Barbosa;2022;Octubre;Total;33273;0;0;0;Barbosa - Santander
68;Santander;68077;Barbosa;2022;Septiembre;Total;33273;0;0;0;Barbosa - Santander
68;Santander;68077;Barbosa;2023;Agosto;Total;33510;0;0;;Barbosa - Santander
68;Santander;68077;Barbosa;2023;Diciembre;Total;33510;0;0;;Barbosa - Santander
68;Santander;68077;Barbosa;2023;Enero;Total;33510;0;0;0;Barbosa - Santander
68;Santander;68077;Barbosa;2023;Julio;Total;33510;0;0;0;Barbosa - Santander
68;Santander;68077;Barbosa;2023;Junio;Total;33510;0;0;0;Barbosa - Santander
68;Santander;68077;Barbosa;2023;Marzo;Total;33510;0;0;0;Barbosa - Santander
68;Santander;68077;Barbosa;2023;Mayo;Total;33510;0;0;0;Barbosa - Santander
68;Santander;68077;Barbosa;2023;Noviembre;Total;33510;0;0;;Barbosa - Santander
68;Santander;68077;Barbosa;2023;Octubre;Total;33510;0;0;;Barbosa - Santander
68;Santander;68077;Barbosa;2023;Septiembre;Total;33510;0;0;;Barbosa - Santander
68;Santander;68079;Barichara;2022;Abril;Total;11018;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2022;Agosto;Total;11018;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2022;Diciembre;Total;11018;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2022;Enero;Total;11018;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2022;Febrero;Total;11018;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2022;Julio;Total;11018;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2022;Junio;Total;11018;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2022;Marzo;Total;11018;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2022;Mayo;Total;11018;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2022;Noviembre;Total;11018;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2022;Octubre;Total;11018;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2022;Septiembre;Total;11018;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2023;Abril;Total;11097;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2023;Agosto;Total;11097;0;0;;Barichara - Santander
68;Santander;68079;Barichara;2023;Diciembre;Total;11097;0;0;;Barichara - Santander
68;Santander;68079;Barichara;2023;Enero;Total;11097;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2023;Febrero;Total;11097;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2023;Julio;Total;11097;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2023;Junio;Total;11097;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2023;Marzo;Total;11097;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2023;Mayo;Total;11097;0;0;0;Barichara - Santander
68;Santander;68079;Barichara;2023;Noviembre;Total;11097;0;0;;Barichara - Santander
68;Santander;68079;Barichara;2023;Octubre;Total;11097;0;0;;Barichara - Santander
68;Santander;68079;Barichara;2023;Septiembre;Total;11097;0;0;;Barichara - Santander
68;Santander;68081;Barrancabermeja;2023;Agosto;Total;216219;0;0;;Barrancabermeja - Santander
68;Santander;68081;Barrancabermeja;2023;Diciembre;Total;216219;0;0;;Barrancabermeja - Santander
68;Santander;68081;Barrancabermeja;2023;Noviembre;Total;216219;0;0;;Barrancabermeja - Santander
68;Santander;68081;Barrancabermeja;2023;Octubre;Total;216219;0;0;;Barrancabermeja - Santander
68;Santander;68081;Barrancabermeja;2023;Septiembre;Total;216219;0;0;;Barrancabermeja - Santander
68;Santander;68092;Betulia;2022;Abril;Total;6175;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2022;Agosto;Total;6175;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2022;Diciembre;Total;6175;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2022;Enero;Total;6175;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2022;Febrero;Total;6175;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2022;Julio;Total;6175;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2022;Junio;Total;6175;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2022;Marzo;Total;6175;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2022;Mayo;Total;6175;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2022;Noviembre;Total;6175;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2022;Octubre;Total;6175;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2022;Septiembre;Total;6175;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2023;Abril;Total;6219;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2023;Agosto;Total;6219;0;0;;Betulia - Santander
68;Santander;68092;Betulia;2023;Diciembre;Total;6219;0;0;;Betulia - Santander
68;Santander;68092;Betulia;2023;Enero;Total;6219;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2023;Febrero;Total;6219;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2023;Julio;Total;6219;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2023;Junio;Total;6219;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2023;Marzo;Total;6219;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2023;Mayo;Total;6219;0;0;0;Betulia - Santander
68;Santander;68092;Betulia;2023;Noviembre;Total;6219;0;0;;Betulia - Santander
68;Santander;68092;Betulia;2023;Octubre;Total;6219;0;0;;Betulia - Santander
68;Santander;68092;Betulia;2023;Septiembre;Total;6219;0;0;;Betulia - Santander
68;Santander;68101;Bolívar;2022;Agosto;Total;11186;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2022;Diciembre;Total;11186;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2022;Enero;Total;11186;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2022;Febrero;Total;11186;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2022;Julio;Total;11186;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2022;Junio;Total;11186;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2022;Marzo;Total;11186;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2022;Mayo;Total;11186;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2022;Noviembre;Total;11186;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2022;Octubre;Total;11186;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2022;Septiembre;Total;11186;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2023;Abril;Total;11266;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2023;Agosto;Total;11266;0;0;;Bolívar - Santander
68;Santander;68101;Bolívar;2023;Diciembre;Total;11266;0;0;;Bolívar - Santander
68;Santander;68101;Bolívar;2023;Enero;Total;11266;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2023;Febrero;Total;11266;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2023;Julio;Total;11266;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2023;Junio;Total;11266;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2023;Marzo;Total;11266;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2023;Mayo;Total;11266;0;0;0;Bolívar - Santander
68;Santander;68101;Bolívar;2023;Noviembre;Total;11266;0;0;;Bolívar - Santander
68;Santander;68101;Bolívar;2023;Octubre;Total;11266;0;0;;Bolívar - Santander
68;Santander;68101;Bolívar;2023;Septiembre;Total;11266;0;0;;Bolívar - Santander
68;Santander;68121;Cabrera;2022;Abril;Total;2059;0;0;0;Cabrera - Santander
68;Santander;68121;Cabrera;2022;Agosto;Total;2059;0;0;0;Cabrera - Santander
68;Santander;68121;Cabrera;2022;Diciembre;Total;2059;0;0;0;Cabrera - Santander
68;Santander;68121;Cabrera;2022;Enero;Total;2059;0;0;0;Cabrera - Santander
68;Santander;68121;Cabrera;2022;Febrero;Total;2059;0;0;0;Cabrera - Santander
68;Santander;68121;Cabrera;2022;Julio;Total;2059;0;0;0;Cabrera - Santander
68;Santander;68121;Cabrera;2022;Junio;Total;2059;0;0;0;Cabrera - Santander
68;Santander;68121;Cabrera;2022;Marzo;Total;2059;0;0;0;Cabrera - Santander
68;Santander;68121;Cabrera;2022;Mayo;Total;2059;0;0;0;Cabrera - Santander
68;Santander;68121;Cabrera;2022;Noviembre;Total;2059;0;0;0;Cabrera - Santander
68;Santander;68121;Cabrera;2022;Octubre;Total;2059;0;0;0;Cabrera - Santander
68;Santander;68121;Cabrera;2022;Septiembre;Total;2059;0;0;0;Cabrera - Santander
68;Santander;68121;Cabrera;2023;Abril;Total;2074;0;0;0;Cabrera - Santander
68;Santander;68121;Cabrera;2023;Agosto;Total;2074;0;0;;Cabrera - Santander
68;Santander;68121;Cabrera;2023;Diciembre;Total;2074;0;0;;Cabrera - Santander
