div_dpto;departamento;div_mun;municipio;ano;mes;area_geo;proy;casos;tasa;porcentaje;mun_dep;concat;CambioCasos;CambioPor;Indicador;PDET;CATEGORIA
97;Vaupés;97666;Taraira;2022;Junio;Total;2647;0;0.0;0.0;Taraira-Vaupés;97666-Junio-2022;F;F;MAYOR;N/A;6
97;Vaupés;97666;Taraira;2023;Julio;Total;2765;0;0.0;0.0;Taraira-Vaupés;97666-Julio-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97666;Taraira;2022;Julio;Total;2647;0;0.0;0.0;Taraira-Vaupés;97666-Julio-2022;F;F;MAYOR;N/A;6
97;Vaupés;97666;Taraira;2023;Febrero;Total;2765;0;0.0;0.0;Taraira-Vaupés;97666-Febrero-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97666;Taraira;2022;Febrero;Total;2647;0;0.0;0.0;Taraira-Vaupés;97666-Febrero-2022;F;F;MAYOR;N/A;6
97;Vaupés;97666;Taraira;2023;Enero;Total;2765;0;0.0;0.0;Taraira-Vaupés;97666-Enero-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97666;Taraira;2022;Enero;Total;2647;0;0.0;0.0;Taraira-Vaupés;97666-Enero-2022;F;F;MAYOR;N/A;6
97;Vaupés;97666;Taraira;2023;Diciembre;Total;2765;0;0.0;;Taraira-Vaupés;97666-Diciembre-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97666;Taraira;2022;Diciembre;Total;2647;0;0.0;0.0;Taraira-Vaupés;97666-Diciembre-2022;F;F;MAYOR;N/A;6
97;Vaupés;97666;Taraira;2023;Agosto;Total;2765;0;0.0;0.0;Taraira-Vaupés;97666-Agosto-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97666;Taraira;2022;Agosto;Total;2647;0;0.0;0.0;Taraira-Vaupés;97666-Agosto-2022;F;F;MAYOR;N/A;6
97;Vaupés;97666;Taraira;2023;Abril;Total;2765;0;0.0;0.0;Taraira-Vaupés;97666-Abril-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97666;Taraira;2022;Abril;Total;2647;0;0.0;0.0;Taraira-Vaupés;97666-Abril-2022;F;F;MAYOR;N/A;6
97;Vaupés;97511;Pacoa (CD);2023;Septiembre;Total;5121;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Septiembre-2023;0.0;0.0;IGUAL;N/A;null
97;Vaupés;97511;Pacoa (CD);2022;Septiembre;Total;4881;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Septiembre-2022;F;F;MAYOR;N/A;null
97;Vaupés;97511;Pacoa (CD);2023;Octubre;Total;5121;0;0.0;;Pacoa (CD)-Vaupés;97511-Octubre-2023;0.0;0.0;IGUAL;N/A;null
97;Vaupés;97511;Pacoa (CD);2022;Octubre;Total;4881;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Octubre-2022;F;F;MAYOR;N/A;null
97;Vaupés;97511;Pacoa (CD);2023;Noviembre;Total;5121;0;0.0;;Pacoa (CD)-Vaupés;97511-Noviembre-2023;0.0;0.0;IGUAL;N/A;null
97;Vaupés;97511;Pacoa (CD);2022;Noviembre;Total;4881;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Noviembre-2022;F;F;MAYOR;N/A;null
97;Vaupés;97511;Pacoa (CD);2023;Mayo;Total;5121;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Mayo-2023;0.0;0.0;IGUAL;N/A;null
97;Vaupés;97511;Pacoa (CD);2022;Mayo;Total;4881;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Mayo-2022;F;F;MAYOR;N/A;null
97;Vaupés;97511;Pacoa (CD);2023;Marzo;Total;5121;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Marzo-2023;0.0;0.0;IGUAL;N/A;null
97;Vaupés;97511;Pacoa (CD);2022;Marzo;Total;4881;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Marzo-2022;F;F;MAYOR;N/A;null
97;Vaupés;97511;Pacoa (CD);2023;Junio;Total;5121;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Junio-2023;0.0;0.0;IGUAL;N/A;null
97;Vaupés;97511;Pacoa (CD);2022;Junio;Total;4881;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Junio-2022;F;F;MAYOR;N/A;null
97;Vaupés;97511;Pacoa (CD);2023;Julio;Total;5121;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Julio-2023;0.0;0.0;IGUAL;N/A;null
97;Vaupés;97511;Pacoa (CD);2022;Julio;Total;4881;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Julio-2022;F;F;MAYOR;N/A;null
97;Vaupés;97511;Pacoa (CD);2023;Febrero;Total;5121;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Febrero-2023;0.0;0.0;IGUAL;N/A;null
97;Vaupés;97511;Pacoa (CD);2022;Febrero;Total;4881;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Febrero-2022;F;F;MAYOR;N/A;null
97;Vaupés;97511;Pacoa (CD);2023;Enero;Total;5121;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Enero-2023;0.0;0.0;IGUAL;N/A;null
97;Vaupés;97511;Pacoa (CD);2022;Enero;Total;4881;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Enero-2022;F;F;MAYOR;N/A;null
97;Vaupés;97511;Pacoa (CD);2023;Diciembre;Total;5121;0;0.0;;Pacoa (CD)-Vaupés;97511-Diciembre-2023;0.0;0.0;IGUAL;N/A;null
97;Vaupés;97511;Pacoa (CD);2022;Diciembre;Total;4881;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Diciembre-2022;F;F;MAYOR;N/A;null
97;Vaupés;97511;Pacoa (CD);2023;Agosto;Total;5121;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Agosto-2023;0.0;0.0;IGUAL;N/A;null
97;Vaupés;97511;Pacoa (CD);2022;Agosto;Total;4881;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Agosto-2022;F;F;MAYOR;N/A;null
97;Vaupés;97511;Pacoa (CD);2023;Abril;Total;5121;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Abril-2023;0.0;0.0;IGUAL;N/A;null
97;Vaupés;97511;Pacoa (CD);2022;Abril;Total;4881;0;0.0;0.0;Pacoa (CD)-Vaupés;97511-Abril-2022;F;F;MAYOR;N/A;null
97;Vaupés;97161;Carurú;2023;Septiembre;Total;3653;0;0.0;0.0;Carurú-Vaupés;97161-Septiembre-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97161;Carurú;2022;Septiembre;Total;3498;0;0.0;0.0;Carurú-Vaupés;97161-Septiembre-2022;F;F;MAYOR;N/A;6
97;Vaupés;97161;Carurú;2023;Octubre;Total;3653;0;0.0;;Carurú-Vaupés;97161-Octubre-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97161;Carurú;2022;Octubre;Total;3498;0;0.0;0.0;Carurú-Vaupés;97161-Octubre-2022;F;F;MAYOR;N/A;6
97;Vaupés;97161;Carurú;2023;Noviembre;Total;3653;0;0.0;;Carurú-Vaupés;97161-Noviembre-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97161;Carurú;2022;Noviembre;Total;3498;0;0.0;0.0;Carurú-Vaupés;97161-Noviembre-2022;F;F;MAYOR;N/A;6
97;Vaupés;97161;Carurú;2023;Mayo;Total;3653;0;0.0;0.0;Carurú-Vaupés;97161-Mayo-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97161;Carurú;2022;Mayo;Total;3498;0;0.0;0.0;Carurú-Vaupés;97161-Mayo-2022;F;F;MAYOR;N/A;6
97;Vaupés;97161;Carurú;2023;Marzo;Total;3653;0;0.0;0.0;Carurú-Vaupés;97161-Marzo-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97161;Carurú;2022;Marzo;Total;3498;0;0.0;0.0;Carurú-Vaupés;97161-Marzo-2022;F;F;MAYOR;N/A;6
97;Vaupés;97161;Carurú;2023;Junio;Total;3653;0;0.0;0.0;Carurú-Vaupés;97161-Junio-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97161;Carurú;2022;Junio;Total;3498;0;0.0;0.0;Carurú-Vaupés;97161-Junio-2022;F;F;MAYOR;N/A;6
97;Vaupés;97161;Carurú;2023;Julio;Total;3653;0;0.0;0.0;Carurú-Vaupés;97161-Julio-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97161;Carurú;2022;Julio;Total;3498;0;0.0;0.0;Carurú-Vaupés;97161-Julio-2022;F;F;MAYOR;N/A;6
97;Vaupés;97161;Carurú;2023;Febrero;Total;3653;0;0.0;0.0;Carurú-Vaupés;97161-Febrero-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97161;Carurú;2022;Febrero;Total;3498;0;0.0;0.0;Carurú-Vaupés;97161-Febrero-2022;F;F;MAYOR;N/A;6
97;Vaupés;97161;Carurú;2023;Enero;Total;3653;0;0.0;0.0;Carurú-Vaupés;97161-Enero-2023;-1.0;-100.0;MENOR;N/A;6
97;Vaupés;97161;Carurú;2022;Enero;Total;3498;1;28.58776443682104;0.0860585197934595;Carurú-Vaupés;97161-Enero-2022;F;F;MAYOR;N/A;6
97;Vaupés;97161;Carurú;2023;Diciembre;Total;3653;0;0.0;;Carurú-Vaupés;97161-Diciembre-2023;-2.0;-100.0;MENOR;N/A;6
97;Vaupés;97161;Carurú;2022;Diciembre;Total;3498;2;57.17552887364208;0.1661129568106312;Carurú-Vaupés;97161-Diciembre-2022;F;F;MAYOR;N/A;6
97;Vaupés;97161;Carurú;2023;Agosto;Total;3653;0;0.0;0.0;Carurú-Vaupés;97161-Agosto-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97161;Carurú;2022;Agosto;Total;3498;0;0.0;0.0;Carurú-Vaupés;97161-Agosto-2022;F;F;MAYOR;N/A;6
97;Vaupés;97161;Carurú;2023;Abril;Total;3653;0;0.0;0.0;Carurú-Vaupés;97161-Abril-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97161;Carurú;2022;Abril;Total;3498;0;0.0;0.0;Carurú-Vaupés;97161-Abril-2022;F;F;MAYOR;N/A;6
97;Vaupés;97001;Mitú;2023;Septiembre;Total;37424;0;0.0;0.0;Mitú-Vaupés;97001-Septiembre-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97001;Mitú;2022;Septiembre;Total;35838;0;0.0;0.0;Mitú-Vaupés;97001-Septiembre-2022;F;F;MAYOR;N/A;6
97;Vaupés;97001;Mitú;2023;Octubre;Total;37424;0;0.0;;Mitú-Vaupés;97001-Octubre-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97001;Mitú;2022;Octubre;Total;35838;0;0.0;0.0;Mitú-Vaupés;97001-Octubre-2022;F;F;MAYOR;N/A;6
97;Vaupés;97001;Mitú;2023;Noviembre;Total;37424;0;0.0;;Mitú-Vaupés;97001-Noviembre-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97001;Mitú;2022;Noviembre;Total;35838;0;0.0;0.0;Mitú-Vaupés;97001-Noviembre-2022;F;F;MAYOR;N/A;6
97;Vaupés;97001;Mitú;2023;Mayo;Total;37424;0;0.0;0.0;Mitú-Vaupés;97001-Mayo-2023;-1.0;-100.0;MENOR;N/A;6
97;Vaupés;97001;Mitú;2022;Mayo;Total;35838;1;2.790334282046989;0.0848896434634974;Mitú-Vaupés;97001-Mayo-2022;F;F;MAYOR;N/A;6
97;Vaupés;97001;Mitú;2023;Marzo;Total;37424;0;0.0;0.0;Mitú-Vaupés;97001-Marzo-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97001;Mitú;2022;Marzo;Total;35838;0;0.0;0.0;Mitú-Vaupés;97001-Marzo-2022;F;F;MAYOR;N/A;6
97;Vaupés;97001;Mitú;2023;Junio;Total;37424;0;0.0;0.0;Mitú-Vaupés;97001-Junio-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97001;Mitú;2022;Junio;Total;35838;0;0.0;0.0;Mitú-Vaupés;97001-Junio-2022;F;F;MAYOR;N/A;6
97;Vaupés;97001;Mitú;2023;Julio;Total;37424;0;0.0;0.0;Mitú-Vaupés;97001-Julio-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97001;Mitú;2022;Julio;Total;35838;0;0.0;0.0;Mitú-Vaupés;97001-Julio-2022;F;F;MAYOR;N/A;6
97;Vaupés;97001;Mitú;2023;Febrero;Total;37424;0;0.0;0.0;Mitú-Vaupés;97001-Febrero-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97001;Mitú;2022;Febrero;Total;35838;0;0.0;0.0;Mitú-Vaupés;97001-Febrero-2022;F;F;MAYOR;N/A;6
97;Vaupés;97001;Mitú;2023;Enero;Total;37424;0;0.0;0.0;Mitú-Vaupés;97001-Enero-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97001;Mitú;2022;Enero;Total;35838;0;0.0;0.0;Mitú-Vaupés;97001-Enero-2022;F;F;MAYOR;N/A;6
97;Vaupés;97001;Mitú;2023;Diciembre;Total;37424;0;0.0;;Mitú-Vaupés;97001-Diciembre-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97001;Mitú;2022;Diciembre;Total;35838;0;0.0;0.0;Mitú-Vaupés;97001-Diciembre-2022;F;F;MAYOR;N/A;6
97;Vaupés;97001;Mitú;2023;Agosto;Total;37424;0;0.0;0.0;Mitú-Vaupés;97001-Agosto-2023;0.0;0.0;IGUAL;N/A;6
97;Vaupés;97001;Mitú;2022;Agosto;Total;35838;0;0.0;0.0;Mitú-Vaupés;97001-Agosto-2022;F;F;MAYOR;N/A;6
97;Vaupés;97001;Mitú;2023;Abril;Total;37424;0;0.0;0.0;Mitú-Vaupés;97001-Abril-2023;-1.0;-100.0;MENOR;N/A;6
97;Vaupés;97001;Mitú;2022;Abril;Total;35838;1;2.790334282046989;0.0881057268722467;Mitú-Vaupés;97001-Abril-2022;F;F;MAYOR;N/A;6
95;Guaviare;95200;Miraflores;2023;Septiembre;Total;7502;0;0.0;0.0;Miraflores-Guaviare;95200-Septiembre-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95200;Miraflores;2022;Septiembre;Total;7346;0;0.0;0.0;Miraflores-Guaviare;95200-Septiembre-2022;F;F;MAYOR;PDET;6
95;Guaviare;95200;Miraflores;2023;Octubre;Total;7502;0;0.0;;Miraflores-Guaviare;95200-Octubre-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95200;Miraflores;2022;Octubre;Total;7346;0;0.0;0.0;Miraflores-Guaviare;95200-Octubre-2022;F;F;MAYOR;PDET;6
95;Guaviare;95200;Miraflores;2023;Noviembre;Total;7502;0;0.0;;Miraflores-Guaviare;95200-Noviembre-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95200;Miraflores;2022;Noviembre;Total;7346;0;0.0;0.0;Miraflores-Guaviare;95200-Noviembre-2022;F;F;MAYOR;PDET;6
95;Guaviare;95200;Miraflores;2023;Mayo;Total;7502;0;0.0;0.0;Miraflores-Guaviare;95200-Mayo-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95200;Miraflores;2022;Mayo;Total;7346;0;0.0;0.0;Miraflores-Guaviare;95200-Mayo-2022;F;F;MAYOR;PDET;6
95;Guaviare;95200;Miraflores;2023;Marzo;Total;7502;2;26.659557451346306;0.1860465116279069;Miraflores-Guaviare;95200-Marzo-2023;2.0;200.0;MAYOR;PDET;6
95;Guaviare;95200;Miraflores;2022;Marzo;Total;7346;0;0.0;0.0;Miraflores-Guaviare;95200-Marzo-2022;F;F;MAYOR;PDET;6
95;Guaviare;95200;Miraflores;2023;Junio;Total;7502;2;26.659557451346306;0.1749781277340332;Miraflores-Guaviare;95200-Junio-2023;1.0;100.0;MAYOR;PDET;6
95;Guaviare;95200;Miraflores;2022;Junio;Total;7346;1;13.612850530901172;0.0968992248062015;Miraflores-Guaviare;95200-Junio-2022;F;F;MAYOR;PDET;6
95;Guaviare;95200;Miraflores;2023;Julio;Total;7502;0;0.0;0.0;Miraflores-Guaviare;95200-Julio-2023;-1.0;-100.0;MENOR;PDET;6
95;Guaviare;95200;Miraflores;2022;Julio;Total;7346;1;13.612850530901172;0.0836120401337792;Miraflores-Guaviare;95200-Julio-2022;F;F;MAYOR;PDET;6
95;Guaviare;95200;Miraflores;2023;Febrero;Total;7502;0;0.0;0.0;Miraflores-Guaviare;95200-Febrero-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95200;Miraflores;2022;Febrero;Total;7346;0;0.0;0.0;Miraflores-Guaviare;95200-Febrero-2022;F;F;MAYOR;PDET;6
95;Guaviare;95200;Miraflores;2023;Enero;Total;7502;0;0.0;0.0;Miraflores-Guaviare;95200-Enero-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95200;Miraflores;2022;Enero;Total;7346;0;0.0;0.0;Miraflores-Guaviare;95200-Enero-2022;F;F;MAYOR;PDET;6
95;Guaviare;95200;Miraflores;2023;Diciembre;Total;7502;0;0.0;;Miraflores-Guaviare;95200-Diciembre-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95200;Miraflores;2022;Diciembre;Total;7346;0;0.0;0.0;Miraflores-Guaviare;95200-Diciembre-2022;F;F;MAYOR;PDET;6
95;Guaviare;95200;Miraflores;2023;Agosto;Total;7502;0;0.0;0.0;Miraflores-Guaviare;95200-Agosto-2023;-1.0;-100.0;MENOR;PDET;6
95;Guaviare;95200;Miraflores;2022;Agosto;Total;7346;1;13.612850530901172;0.0920810313075506;Miraflores-Guaviare;95200-Agosto-2022;F;F;MAYOR;PDET;6
95;Guaviare;95200;Miraflores;2023;Abril;Total;7502;0;0.0;0.0;Miraflores-Guaviare;95200-Abril-2023;-1.0;-100.0;MENOR;PDET;6
95;Guaviare;95200;Miraflores;2022;Abril;Total;7346;1;13.612850530901172;0.0881057268722467;Miraflores-Guaviare;95200-Abril-2022;F;F;MAYOR;PDET;6
95;Guaviare;95025;El Retorno;2023;Septiembre;Total;14610;0;0.0;0.0;El Retorno-Guaviare;95025-Septiembre-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95025;El Retorno;2022;Septiembre;Total;14306;0;0.0;0.0;El Retorno-Guaviare;95025-Septiembre-2022;F;F;MAYOR;PDET;6
95;Guaviare;95025;El Retorno;2023;Octubre;Total;14610;0;0.0;;El Retorno-Guaviare;95025-Octubre-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95025;El Retorno;2022;Octubre;Total;14306;0;0.0;0.0;El Retorno-Guaviare;95025-Octubre-2022;F;F;MAYOR;PDET;6
95;Guaviare;95025;El Retorno;2023;Noviembre;Total;14610;0;0.0;;El Retorno-Guaviare;95025-Noviembre-2023;-1.0;-100.0;MENOR;PDET;6
95;Guaviare;95025;El Retorno;2022;Noviembre;Total;14306;1;6.990074094785405;0.091743119266055;El Retorno-Guaviare;95025-Noviembre-2022;F;F;MAYOR;PDET;6
95;Guaviare;95025;El Retorno;2023;Mayo;Total;14610;0;0.0;0.0;El Retorno-Guaviare;95025-Mayo-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95025;El Retorno;2022;Mayo;Total;14306;0;0.0;0.0;El Retorno-Guaviare;95025-Mayo-2022;F;F;MAYOR;PDET;6
95;Guaviare;95025;El Retorno;2023;Marzo;Total;14610;0;0.0;0.0;El Retorno-Guaviare;95025-Marzo-2023;-2.0;-100.0;MENOR;PDET;6
95;Guaviare;95025;El Retorno;2022;Marzo;Total;14306;2;13.98014818957081;0.1848428835489833;El Retorno-Guaviare;95025-Marzo-2022;F;F;MAYOR;PDET;6
95;Guaviare;95025;El Retorno;2023;Junio;Total;14610;0;0.0;0.0;El Retorno-Guaviare;95025-Junio-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95025;El Retorno;2022;Junio;Total;14306;0;0.0;0.0;El Retorno-Guaviare;95025-Junio-2022;F;F;MAYOR;PDET;6
95;Guaviare;95025;El Retorno;2023;Julio;Total;14610;0;0.0;0.0;El Retorno-Guaviare;95025-Julio-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95025;El Retorno;2022;Julio;Total;14306;0;0.0;0.0;El Retorno-Guaviare;95025-Julio-2022;F;F;MAYOR;PDET;6
95;Guaviare;95025;El Retorno;2023;Febrero;Total;14610;3;20.53388090349076;0.3080082135523614;El Retorno-Guaviare;95025-Febrero-2023;3.0;300.0;MAYOR;PDET;6
95;Guaviare;95025;El Retorno;2022;Febrero;Total;14306;0;0.0;0.0;El Retorno-Guaviare;95025-Febrero-2022;F;F;MAYOR;PDET;6
95;Guaviare;95025;El Retorno;2023;Enero;Total;14610;1;6.844626967830253;0.0905797101449275;El Retorno-Guaviare;95025-Enero-2023;1.0;100.0;MAYOR;PDET;6
95;Guaviare;95025;El Retorno;2022;Enero;Total;14306;0;0.0;0.0;El Retorno-Guaviare;95025-Enero-2022;F;F;MAYOR;PDET;6
95;Guaviare;95025;El Retorno;2023;Diciembre;Total;14610;0;0.0;;El Retorno-Guaviare;95025-Diciembre-2023;-1.0;-100.0;MENOR;PDET;6
95;Guaviare;95025;El Retorno;2022;Diciembre;Total;14306;1;6.990074094785405;0.0830564784053156;El Retorno-Guaviare;95025-Diciembre-2022;F;F;MAYOR;PDET;6
95;Guaviare;95025;El Retorno;2023;Agosto;Total;14610;1;6.844626967830253;0.0869565217391304;El Retorno-Guaviare;95025-Agosto-2023;1.0;100.0;MAYOR;PDET;6
95;Guaviare;95025;El Retorno;2022;Agosto;Total;14306;0;0.0;0.0;El Retorno-Guaviare;95025-Agosto-2022;F;F;MAYOR;PDET;6
95;Guaviare;95025;El Retorno;2023;Abril;Total;14610;0;0.0;0.0;El Retorno-Guaviare;95025-Abril-2023;-2.0;-100.0;MENOR;PDET;6
95;Guaviare;95025;El Retorno;2022;Abril;Total;14306;2;13.98014818957081;0.1762114537444934;El Retorno-Guaviare;95025-Abril-2022;F;F;MAYOR;PDET;6
95;Guaviare;95015;Calamar;2023;Septiembre;Total;10723;1;9.325748391308402;0.0884955752212389;Calamar-Guaviare;95015-Septiembre-2023;1.0;100.0;MAYOR;PDET;6
95;Guaviare;95015;Calamar;2022;Septiembre;Total;10499;0;0.0;0.0;Calamar-Guaviare;95015-Septiembre-2022;F;F;MAYOR;PDET;6
95;Guaviare;95015;Calamar;2023;Octubre;Total;10723;0;0.0;;Calamar-Guaviare;95015-Octubre-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95015;Calamar;2022;Octubre;Total;10499;0;0.0;0.0;Calamar-Guaviare;95015-Octubre-2022;F;F;MAYOR;PDET;6
95;Guaviare;95015;Calamar;2023;Noviembre;Total;10723;0;0.0;;Calamar-Guaviare;95015-Noviembre-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95015;Calamar;2022;Noviembre;Total;10499;0;0.0;0.0;Calamar-Guaviare;95015-Noviembre-2022;F;F;MAYOR;PDET;6
95;Guaviare;95015;Calamar;2023;Mayo;Total;10723;2;18.651496782616803;0.1785714285714285;Calamar-Guaviare;95015-Mayo-2023;2.0;200.0;MAYOR;PDET;6
95;Guaviare;95015;Calamar;2022;Mayo;Total;10499;0;0.0;0.0;Calamar-Guaviare;95015-Mayo-2022;F;F;MAYOR;PDET;6
95;Guaviare;95015;Calamar;2023;Marzo;Total;10723;3;27.97724517392521;0.2790697674418604;Calamar-Guaviare;95015-Marzo-2023;3.0;300.0;MAYOR;PDET;6
95;Guaviare;95015;Calamar;2022;Marzo;Total;10499;0;0.0;0.0;Calamar-Guaviare;95015-Marzo-2022;F;F;MAYOR;PDET;6
95;Guaviare;95015;Calamar;2023;Junio;Total;10723;0;0.0;0.0;Calamar-Guaviare;95015-Junio-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95015;Calamar;2022;Junio;Total;10499;0;0.0;0.0;Calamar-Guaviare;95015-Junio-2022;F;F;MAYOR;PDET;6
95;Guaviare;95015;Calamar;2023;Julio;Total;10723;0;0.0;0.0;Calamar-Guaviare;95015-Julio-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95015;Calamar;2022;Julio;Total;10499;0;0.0;0.0;Calamar-Guaviare;95015-Julio-2022;F;F;MAYOR;PDET;6
95;Guaviare;95015;Calamar;2023;Febrero;Total;10723;0;0.0;0.0;Calamar-Guaviare;95015-Febrero-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95015;Calamar;2022;Febrero;Total;10499;0;0.0;0.0;Calamar-Guaviare;95015-Febrero-2022;F;F;MAYOR;PDET;6
95;Guaviare;95015;Calamar;2023;Enero;Total;10723;2;18.651496782616803;0.181159420289855;Calamar-Guaviare;95015-Enero-2023;1.0;100.0;MAYOR;PDET;6
95;Guaviare;95015;Calamar;2022;Enero;Total;10499;1;9.52471663967997;0.0860585197934595;Calamar-Guaviare;95015-Enero-2022;F;F;MAYOR;PDET;6
95;Guaviare;95015;Calamar;2023;Diciembre;Total;10723;0;0.0;;Calamar-Guaviare;95015-Diciembre-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95015;Calamar;2022;Diciembre;Total;10499;0;0.0;0.0;Calamar-Guaviare;95015-Diciembre-2022;F;F;MAYOR;PDET;6
95;Guaviare;95015;Calamar;2023;Agosto;Total;10723;1;9.325748391308402;0.0869565217391304;Calamar-Guaviare;95015-Agosto-2023;-1.0;-50.0;MENOR;PDET;6
95;Guaviare;95015;Calamar;2022;Agosto;Total;10499;2;19.04943327935994;0.1841620626151013;Calamar-Guaviare;95015-Agosto-2022;F;F;MAYOR;PDET;6
95;Guaviare;95015;Calamar;2023;Abril;Total;10723;0;0.0;0.0;Calamar-Guaviare;95015-Abril-2023;-2.0;-100.0;MENOR;PDET;6
95;Guaviare;95015;Calamar;2022;Abril;Total;10499;2;19.04943327935994;0.1762114537444934;Calamar-Guaviare;95015-Abril-2022;F;F;MAYOR;PDET;6
95;Guaviare;95001;San José del Guaviare;2023;Septiembre;Total;59446;3;5.04659691148269;0.2654867256637168;San José del Guaviare-Guaviare;95001-Septiembre-2023;3.0;300.0;MAYOR;PDET;6
95;Guaviare;95001;San José del Guaviare;2022;Septiembre;Total;58206;0;0.0;0.0;San José del Guaviare-Guaviare;95001-Septiembre-2022;F;F;MAYOR;PDET;6
95;Guaviare;95001;San José del Guaviare;2023;Octubre;Total;59446;0;0.0;;San José del Guaviare-Guaviare;95001-Octubre-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95001;San José del Guaviare;2022;Octubre;Total;58206;0;0.0;0.0;San José del Guaviare-Guaviare;95001-Octubre-2022;F;F;MAYOR;PDET;6
95;Guaviare;95001;San José del Guaviare;2023;Noviembre;Total;59446;0;0.0;;San José del Guaviare-Guaviare;95001-Noviembre-2023;0.0;0.0;IGUAL;PDET;6
95;Guaviare;95001;San José del Guaviare;2022;Noviembre;Total;58206;0;0.0;0.0;San José del Guaviare-Guaviare;95001-Noviembre-2022;F;F;MAYOR;PDET;6
95;Guaviare;95001;San José del Guaviare;2023;Mayo;Total;59446;0;0.0;0.0;San José del Guaviare-Guaviare;95001-Mayo-2023;-3.0;-100.0;MENOR;PDET;6
95;Guaviare;95001;San José del Guaviare;2022;Mayo;Total;58206;3;5.154107823935677;0.2546689303904924;San José del Guaviare-Guaviare;95001-Mayo-2022;F;F;MAYOR;PDET;6
95;Guaviare;95001;San José del Guaviare;2023;Marzo;Total;59446;6;10.09319382296538;0.5581395348837209;San José del Guaviare-Guaviare;95001-Marzo-2023;4.0;200.0;MAYOR;PDET;6
