div_dpto;departamento;div_mun;municipio;casos;mes;ano;prueba;CambioCasos;CambioPor;Indicador;población;PDET;CATEGORIA
5;Antioquia;5649;San Carlos;8;Enero - Septiembre;2023;5649-Enero - Septiembre-2023;5.0;166.66666666666669;MAYOR;16304;N/A;6
5;Antioquia;5649;San Carlos;3;Enero - Septiembre;2022;5649-Enero - Septiembre-2022;F;F;MAYOR;16304;N/A;6
5;Antioquia;5647;San Andrés de Cuerquía;6;Enero - Septiembre;2023;5647-Enero - Septiembre-2023;4.0;200.0;MAYOR;7508;N/A;6
5;Antioquia;5647;San Andrés de Cuerquía;2;Enero - Septiembre;2022;5647-Enero - Septiembre-2022;F;F;MAYOR;7508;N/A;6
5;Antioquia;5642;Salgar;10;Enero - Septiembre;2023;5642-Enero - Septiembre-2023;-8.0;-44.44444444444444;MENOR;18831;N/A;6
5;Antioquia;5642;Salgar;18;Enero - Septiembre;2022;5642-Enero - Septiembre-2022;F;F;MAYOR;18831;N/A;6
5;Antioquia;5631;Sabaneta;2;Enero - Septiembre;2023;5631-Enero - Septiembre-2023;-4.0;-66.66666666666666;MENOR;90743;N/A;1
5;Antioquia;5631;Sabaneta;6;Enero - Septiembre;2022;5631-Enero - Septiembre-2022;F;F;MAYOR;90743;N/A;1
5;Antioquia;5628;Sabanalarga;5;Enero - Septiembre;2023;5628-Enero - Septiembre-2023;4.0;400.0;MAYOR;9567;N/A;6
5;Antioquia;5628;Sabanalarga;1;Enero - Septiembre;2022;5628-Enero - Septiembre-2022;F;F;MAYOR;9567;N/A;6
5;Antioquia;5615;Rionegro;30;Enero - Septiembre;2023;5615-Enero - Septiembre-2023;5.0;20.0;MAYOR;147484;N/A;1
5;Antioquia;5615;Rionegro;25;Enero - Septiembre;2022;5615-Enero - Septiembre-2022;F;F;MAYOR;147484;N/A;1
5;Antioquia;5607;Retiro;0;Enero - Septiembre;2023;5607-Enero - Septiembre-2023;-7.0;-100.0;MENOR;25534;N/A;3
5;Antioquia;5607;Retiro;7;Enero - Septiembre;2022;5607-Enero - Septiembre-2022;F;F;MAYOR;25534;N/A;3
5;Antioquia;5604;Remedios;19;Enero - Septiembre;2023;5604-Enero - Septiembre-2023;-39.0;-67.24137931034483;MENOR;30559;PDET;5
5;Antioquia;5604;Remedios;58;Enero - Septiembre;2022;5604-Enero - Septiembre-2022;F;F;MAYOR;30559;PDET;5
5;Antioquia;5591;Puerto Triunfo;1;Enero - Septiembre;2023;5591-Enero - Septiembre-2023;-5.0;-83.33333333333334;MENOR;19566;N/A;6
5;Antioquia;5591;Puerto Triunfo;6;Enero - Septiembre;2022;5591-Enero - Septiembre-2022;F;F;MAYOR;19566;N/A;6
5;Antioquia;5585;Puerto Nare;2;Enero - Septiembre;2023;5585-Enero - Septiembre-2023;-3.0;-60.0;MENOR;14890;N/A;6
5;Antioquia;5585;Puerto Nare;5;Enero - Septiembre;2022;5585-Enero - Septiembre-2022;F;F;MAYOR;14890;N/A;6
5;Antioquia;5579;Puerto Berrío;30;Enero - Septiembre;2023;5579-Enero - Septiembre-2023;-1.0;-3.225806451612903;MENOR;41983;N/A;6
5;Antioquia;5579;Puerto Berrío;31;Enero - Septiembre;2022;5579-Enero - Septiembre-2022;F;F;MAYOR;41983;N/A;6
5;Antioquia;5576;Pueblorrico;1;Enero - Septiembre;2023;5576-Enero - Septiembre-2023;-2.0;-66.66666666666666;MENOR;9007;N/A;6
5;Antioquia;5576;Pueblorrico;3;Enero - Septiembre;2022;5576-Enero - Septiembre-2022;F;F;MAYOR;9007;N/A;6
5;Antioquia;5543;Peque;2;Enero - Septiembre;2023;5543-Enero - Septiembre-2023;-1.0;-33.33333333333333;MENOR;8543;N/A;6
5;Antioquia;5543;Peque;3;Enero - Septiembre;2022;5543-Enero - Septiembre-2022;F;F;MAYOR;8543;N/A;6
5;Antioquia;5541;Peñol;5;Enero - Septiembre;2023;5541-Enero - Septiembre-2023;-1.0;-16.666666666666664;MENOR;22448;N/A;6
5;Antioquia;5541;Peñol;6;Enero - Septiembre;2022;5541-Enero - Septiembre-2022;F;F;MAYOR;22448;N/A;6
5;Antioquia;5501;Olaya;2;Enero - Septiembre;2023;5501-Enero - Septiembre-2023;0.0;0.0;IGUAL;3274;N/A;6
5;Antioquia;5501;Olaya;2;Enero - Septiembre;2022;5501-Enero - Septiembre-2022;F;F;MAYOR;3274;N/A;6
5;Antioquia;5495;Nechí;7;Enero - Septiembre;2023;5495-Enero - Septiembre-2023;6.0;600.0;MAYOR;28213;PDET;6
5;Antioquia;5495;Nechí;1;Enero - Septiembre;2022;5495-Enero - Septiembre-2022;F;F;MAYOR;28213;PDET;6
5;Antioquia;5490;Necoclí;6;Enero - Septiembre;2023;5490-Enero - Septiembre-2023;-1.0;-14.285714285714285;MENOR;45503;PDET;6
5;Antioquia;5490;Necoclí;7;Enero - Septiembre;2022;5490-Enero - Septiembre-2022;F;F;MAYOR;45503;PDET;6
54;Norte de Santander;54874;Villa del Rosario;39;Enero - Septiembre;2023;54874-Enero - Septiembre-2023;13.0;50.0;MAYOR;113384;N/A;4
54;Norte de Santander;54874;Villa del Rosario;26;Enero - Septiembre;2022;54874-Enero - Septiembre-2022;F;F;MAYOR;113384;N/A;4
54;Norte de Santander;54871;Villa Caro;0;Enero - Septiembre;2023;54871-Enero - Septiembre-2023;0.0;0.0;IGUAL;5403;N/A;6
54;Norte de Santander;54871;Villa Caro;0;Enero - Septiembre;2022;54871-Enero - Septiembre-2022;F;F;MAYOR;5403;N/A;6
5;Antioquia;5483;Nariño;5;Enero - Septiembre;2023;5483-Enero - Septiembre-2023;3.0;150.0;MAYOR;10257;N/A;6
5;Antioquia;5483;Nariño;2;Enero - Septiembre;2022;5483-Enero - Septiembre-2022;F;F;MAYOR;10257;N/A;6
54;Norte de Santander;54820;Toledo;1;Enero - Septiembre;2023;54820-Enero - Septiembre-2023;-5.0;-83.33333333333334;MENOR;16634;N/A;6
54;Norte de Santander;54820;Toledo;6;Enero - Septiembre;2022;54820-Enero - Septiembre-2022;F;F;MAYOR;16634;N/A;6
54;Norte de Santander;54810;Tibú;28;Enero - Septiembre;2023;54810-Enero - Septiembre-2023;-8.0;-22.22222222222222;MENOR;59845;PDET;6
54;Norte de Santander;54810;Tibú;36;Enero - Septiembre;2022;54810-Enero - Septiembre-2022;F;F;MAYOR;59845;PDET;6
54;Norte de Santander;54800;Teorama;1;Enero - Septiembre;2023;54800-Enero - Septiembre-2023;-9.0;-90.0;MENOR;18008;PDET;6
54;Norte de Santander;54800;Teorama;10;Enero - Septiembre;2022;54800-Enero - Septiembre-2022;F;F;MAYOR;18008;PDET;6
5;Antioquia;5480;Mutatá;14;Enero - Septiembre;2023;5480-Enero - Septiembre-2023;7.0;100.0;MAYOR;14838;PDET;6
5;Antioquia;5480;Mutatá;7;Enero - Septiembre;2022;5480-Enero - Septiembre-2022;F;F;MAYOR;14838;PDET;6
5;Antioquia;5475;Murindó;0;Enero - Septiembre;2023;5475-Enero - Septiembre-2023;-1.0;-100.0;MENOR;5398;PDET;6
5;Antioquia;5475;Murindó;1;Enero - Septiembre;2022;5475-Enero - Septiembre-2022;F;F;MAYOR;5398;PDET;6
54;Norte de Santander;54743;Silos;0;Enero - Septiembre;2023;54743-Enero - Septiembre-2023;0.0;0.0;IGUAL;6670;N/A;6
54;Norte de Santander;54743;Silos;0;Enero - Septiembre;2022;54743-Enero - Septiembre-2022;F;F;MAYOR;6670;N/A;6
54;Norte de Santander;54720;Sardinata;5;Enero - Septiembre;2023;54720-Enero - Septiembre-2023;-1.0;-16.666666666666664;MENOR;27312;PDET;6
54;Norte de Santander;54720;Sardinata;6;Enero - Septiembre;2022;54720-Enero - Septiembre-2022;F;F;MAYOR;27312;PDET;6
54;Norte de Santander;54680;Santiago;0;Enero - Septiembre;2023;54680-Enero - Septiembre-2023;0.0;0.0;IGUAL;3737;N/A;6
54;Norte de Santander;54680;Santiago;0;Enero - Septiembre;2022;54680-Enero - Septiembre-2022;F;F;MAYOR;3737;N/A;6
54;Norte de Santander;54673;San Cayetano;1;Enero - Septiembre;2023;54673-Enero - Septiembre-2023;1.0;100.0;MAYOR;7939;N/A;6
54;Norte de Santander;54673;San Cayetano;0;Enero - Septiembre;2022;54673-Enero - Septiembre-2022;F;F;MAYOR;7939;N/A;6
54;Norte de Santander;54670;San Calixto;1;Enero - Septiembre;2023;54670-Enero - Septiembre-2023;-1.0;-50.0;MENOR;12405;PDET;6
54;Norte de Santander;54670;San Calixto;2;Enero - Septiembre;2022;54670-Enero - Septiembre-2022;F;F;MAYOR;12405;PDET;6
5;Antioquia;5467;Montebello;0;Enero - Septiembre;2023;5467-Enero - Septiembre-2023;-1.0;-100.0;MENOR;6848;N/A;6
5;Antioquia;5467;Montebello;1;Enero - Septiembre;2022;5467-Enero - Septiembre-2022;F;F;MAYOR;6848;N/A;6
54;Norte de Santander;54660;Salazar;1;Enero - Septiembre;2023;54660-Enero - Septiembre-2023;1.0;100.0;MAYOR;10931;N/A;6
54;Norte de Santander;54660;Salazar;0;Enero - Septiembre;2022;54660-Enero - Septiembre-2022;F;F;MAYOR;10931;N/A;6
54;Norte de Santander;54599;Ragonvalia;0;Enero - Septiembre;2023;54599-Enero - Septiembre-2023;-4.0;-100.0;MENOR;6459;N/A;6
54;Norte de Santander;54599;Ragonvalia;4;Enero - Septiembre;2022;54599-Enero - Septiembre-2022;F;F;MAYOR;6459;N/A;6
54;Norte de Santander;54553;Puerto Santander;8;Enero - Septiembre;2023;54553-Enero - Septiembre-2023;5.0;166.66666666666669;MAYOR;9439;N/A;6
54;Norte de Santander;54553;Puerto Santander;3;Enero - Septiembre;2022;54553-Enero - Septiembre-2022;F;F;MAYOR;9439;N/A;6
54;Norte de Santander;54520;Pamplonita;1;Enero - Septiembre;2023;54520-Enero - Septiembre-2023;1.0;100.0;MAYOR;5903;N/A;6
54;Norte de Santander;54520;Pamplonita;0;Enero - Septiembre;2022;54520-Enero - Septiembre-2022;F;F;MAYOR;5903;N/A;6
54;Norte de Santander;54518;Pamplona;2;Enero - Septiembre;2023;54518-Enero - Septiembre-2023;2.0;200.0;MAYOR;54930;N/A;6
54;Norte de Santander;54518;Pamplona;0;Enero - Septiembre;2022;54518-Enero - Septiembre-2022;F;F;MAYOR;54930;N/A;6
54;Norte de Santander;54498;Ocaña;36;Enero - Septiembre;2023;54498-Enero - Septiembre-2023;3.0;9.090909090909092;MAYOR;131784;N/A;5
54;Norte de Santander;54498;Ocaña;33;Enero - Septiembre;2022;54498-Enero - Septiembre-2022;F;F;MAYOR;131784;N/A;5
54;Norte de Santander;54480;Mutiscua;0;Enero - Septiembre;2023;54480-Enero - Septiembre-2023;0.0;0.0;IGUAL;4617;N/A;6
54;Norte de Santander;54480;Mutiscua;0;Enero - Septiembre;2022;54480-Enero - Septiembre-2022;F;F;MAYOR;4617;N/A;6
54;Norte de Santander;54418;Lourdes;0;Enero - Septiembre;2023;54418-Enero - Septiembre-2023;0.0;0.0;IGUAL;4270;N/A;6
54;Norte de Santander;54418;Lourdes;0;Enero - Septiembre;2022;54418-Enero - Septiembre-2022;F;F;MAYOR;4270;N/A;6
54;Norte de Santander;54405;Los Patios;13;Enero - Septiembre;2023;54405-Enero - Septiembre-2023;9.0;225.0;MAYOR;99081;N/A;4
54;Norte de Santander;54405;Los Patios;4;Enero - Septiembre;2022;54405-Enero - Septiembre-2022;F;F;MAYOR;99081;N/A;4
5;Antioquia;5440;Marinilla;17;Enero - Septiembre;2023;5440-Enero - Septiembre-2023;3.0;21.428571428571427;MAYOR;70024;N/A;3
5;Antioquia;5440;Marinilla;14;Enero - Septiembre;2022;5440-Enero - Septiembre-2022;F;F;MAYOR;70024;N/A;3
54;Norte de Santander;54398;La Playa;1;Enero - Septiembre;2023;54398-Enero - Septiembre-2023;-1.0;-50.0;MENOR;8155;N/A;6
54;Norte de Santander;54398;La Playa;2;Enero - Septiembre;2022;54398-Enero - Septiembre-2022;F;F;MAYOR;8155;N/A;6
54;Norte de Santander;54385;La Esperanza;4;Enero - Septiembre;2023;54385-Enero - Septiembre-2023;3.0;300.0;MAYOR;12610;N/A;6
54;Norte de Santander;54385;La Esperanza;1;Enero - Septiembre;2022;54385-Enero - Septiembre-2022;F;F;MAYOR;12610;N/A;6
54;Norte de Santander;54377;Labateca;0;Enero - Septiembre;2023;54377-Enero - Septiembre-2023;-2.0;-100.0;MENOR;6699;N/A;6
54;Norte de Santander;54377;Labateca;2;Enero - Septiembre;2022;54377-Enero - Septiembre-2022;F;F;MAYOR;6699;N/A;6
54;Norte de Santander;54347;Herrán;0;Enero - Septiembre;2023;54347-Enero - Septiembre-2023;0.0;0.0;IGUAL;7465;N/A;6
54;Norte de Santander;54347;Herrán;0;Enero - Septiembre;2022;54347-Enero - Septiembre-2022;F;F;MAYOR;7465;N/A;6
54;Norte de Santander;54344;Hacarí;0;Enero - Septiembre;2023;54344-Enero - Septiembre-2023;0.0;0.0;IGUAL;10804;PDET;6
54;Norte de Santander;54344;Hacarí;0;Enero - Septiembre;2022;54344-Enero - Septiembre-2022;F;F;MAYOR;10804;PDET;6
54;Norte de Santander;54313;Gramalote;0;Enero - Septiembre;2023;54313-Enero - Septiembre-2023;0.0;0.0;IGUAL;7840;N/A;6
54;Norte de Santander;54313;Gramalote;0;Enero - Septiembre;2022;54313-Enero - Septiembre-2022;F;F;MAYOR;7840;N/A;6
54;Norte de Santander;54261;El Zulia;10;Enero - Septiembre;2023;54261-Enero - Septiembre-2023;0.0;0.0;IGUAL;29955;N/A;6
54;Norte de Santander;54261;El Zulia;10;Enero - Septiembre;2022;54261-Enero - Septiembre-2022;F;F;MAYOR;29955;N/A;6
54;Norte de Santander;54250;El Tarra;3;Enero - Septiembre;2023;54250-Enero - Septiembre-2023;-1.0;-25.0;MENOR;22346;PDET;6
54;Norte de Santander;54250;El Tarra;4;Enero - Septiembre;2022;54250-Enero - Septiembre-2022;F;F;MAYOR;22346;PDET;6
5;Antioquia;5425;Maceo;4;Enero - Septiembre;2023;5425-Enero - Septiembre-2023;-4.0;-50.0;MENOR;8505;N/A;6
5;Antioquia;5425;Maceo;8;Enero - Septiembre;2022;5425-Enero - Septiembre-2022;F;F;MAYOR;8505;N/A;6
54;Norte de Santander;54245;El Carmen;13;Enero - Septiembre;2023;54245-Enero - Septiembre-2023;8.0;160.0;MAYOR;14309;PDET;6
54;Norte de Santander;54245;El Carmen;5;Enero - Septiembre;2022;54245-Enero - Septiembre-2022;F;F;MAYOR;14309;PDET;6
54;Norte de Santander;54239;Durania;1;Enero - Septiembre;2023;54239-Enero - Septiembre-2023;1.0;100.0;MAYOR;4903;N/A;6
54;Norte de Santander;54239;Durania;0;Enero - Septiembre;2022;54239-Enero - Septiembre-2022;F;F;MAYOR;4903;N/A;6
54;Norte de Santander;54223;Cucutilla;0;Enero - Septiembre;2023;54223-Enero - Septiembre-2023;-1.0;-100.0;MENOR;8636;N/A;6
54;Norte de Santander;54223;Cucutilla;1;Enero - Septiembre;2022;54223-Enero - Septiembre-2022;F;F;MAYOR;8636;N/A;6
54;Norte de Santander;54206;Convención;9;Enero - Septiembre;2023;54206-Enero - Septiembre-2023;-3.0;-25.0;MENOR;20019;PDET;6
54;Norte de Santander;54206;Convención;12;Enero - Septiembre;2022;54206-Enero - Septiembre-2022;F;F;MAYOR;20019;PDET;6
54;Norte de Santander;54174;Chitagá;2;Enero - Septiembre;2023;54174-Enero - Septiembre-2023;2.0;200.0;MAYOR;12629;N/A;6
54;Norte de Santander;54174;Chitagá;0;Enero - Septiembre;2022;54174-Enero - Septiembre-2022;F;F;MAYOR;12629;N/A;6
54;Norte de Santander;54172;Chinácota;1;Enero - Septiembre;2023;54172-Enero - Septiembre-2023;-1.0;-50.0;MENOR;19219;N/A;6
54;Norte de Santander;54172;Chinácota;2;Enero - Septiembre;2022;54172-Enero - Septiembre-2022;F;F;MAYOR;19219;N/A;6
54;Norte de Santander;54128;Cáchira;0;Enero - Septiembre;2023;54128-Enero - Septiembre-2023;-5.0;-100.0;MENOR;11410;N/A;6
54;Norte de Santander;54128;Cáchira;5;Enero - Septiembre;2022;54128-Enero - Septiembre-2022;F;F;MAYOR;11410;N/A;6
54;Norte de Santander;54125;Cácota;0;Enero - Septiembre;2023;54125-Enero - Septiembre-2023;0.0;0.0;IGUAL;2969;N/A;6
54;Norte de Santander;54125;Cácota;0;Enero - Septiembre;2022;54125-Enero - Septiembre-2022;F;F;MAYOR;2969;N/A;6
5;Antioquia;5411;Liborina;1;Enero - Septiembre;2023;5411-Enero - Septiembre-2023;0.0;0.0;IGUAL;10405;N/A;6
5;Antioquia;5411;Liborina;1;Enero - Septiembre;2022;5411-Enero - Septiembre-2022;F;F;MAYOR;10405;N/A;6
54;Norte de Santander;54109;Bucarasica;0;Enero - Septiembre;2023;54109-Enero - Septiembre-2023;-3.0;-100.0;MENOR;6739;N/A;6
54;Norte de Santander;54109;Bucarasica;3;Enero - Septiembre;2022;54109-Enero - Septiembre-2022;F;F;MAYOR;6739;N/A;6
54;Norte de Santander;54099;Bochalema;1;Enero - Septiembre;2023;54099-Enero - Septiembre-2023;0.0;0.0;IGUAL;9014;N/A;6
54;Norte de Santander;54099;Bochalema;1;Enero - Septiembre;2022;54099-Enero - Septiembre-2022;F;F;MAYOR;9014;N/A;6
54;Norte de Santander;54051;Arboledas;0;Enero - Septiembre;2023;54051-Enero - Septiembre-2023;0.0;0.0;IGUAL;10246;N/A;6
54;Norte de Santander;54051;Arboledas;0;Enero - Septiembre;2022;54051-Enero - Septiembre-2022;F;F;MAYOR;10246;N/A;6
54;Norte de Santander;54003;Ábrego;11;Enero - Septiembre;2023;54003-Enero - Septiembre-2023;-1.0;-8.333333333333332;MENOR;34574;N/A;6
54;Norte de Santander;54003;Ábrego;12;Enero - Septiembre;2022;54003-Enero - Septiembre-2022;F;F;MAYOR;34574;N/A;6
54;Norte de Santander;54001;San José de Cúcuta;203;Enero - Septiembre;2023;54001-Enero - Septiembre-2023;22.0;12.154696132596683;MAYOR;791986;N/A;1
54;Norte de Santander;54001;San José de Cúcuta;181;Enero - Septiembre;2022;54001-Enero - Septiembre-2022;F;F;MAYOR;791986;N/A;1
5;Antioquia;5400;La Unión;4;Enero - Septiembre;2023;5400-Enero - Septiembre-2023;-4.0;-50.0;MENOR;23094;N/A;6
5;Antioquia;5400;La Unión;8;Enero - Septiembre;2022;5400-Enero - Septiembre-2022;F;F;MAYOR;23094;N/A;6
5;Antioquia;5390;La Pintada;3;Enero - Septiembre;2023;5390-Enero - Septiembre-2023;0.0;0.0;IGUAL;8726;N/A;6
5;Antioquia;5390;La Pintada;3;Enero - Septiembre;2022;5390-Enero - Septiembre-2022;F;F;MAYOR;8726;N/A;6
5;Antioquia;5380;La Estrella;4;Enero - Septiembre;2023;5380-Enero - Septiembre-2023;-8.0;-66.66666666666666;MENOR;77888;N/A;2
5;Antioquia;5380;La Estrella;12;Enero - Septiembre;2022;5380-Enero - Septiembre-2022;F;F;MAYOR;77888;N/A;2
5;Antioquia;5376;La Ceja;7;Enero - Septiembre;2023;5376-Enero - Septiembre-2023;1.0;16.666666666666664;MAYOR;70470;N/A;3
5;Antioquia;5376;La Ceja;6;Enero - Septiembre;2022;5376-Enero - Septiembre-2022;F;F;MAYOR;70470;N/A;3
5;Antioquia;5368;Jericó;1;Enero - Septiembre;2023;5368-Enero - Septiembre-2023;-4.0;-80.0;MENOR;14133;N/A;6
5;Antioquia;5368;Jericó;5;Enero - Septiembre;2022;5368-Enero - Septiembre-2022;F;F;MAYOR;14133;N/A;6
5;Antioquia;5364;Jardín;4;Enero - Septiembre;2023;5364-Enero - Septiembre-2023;0.0;0.0;IGUAL;15293;N/A;6
5;Antioquia;5364;Jardín;4;Enero - Septiembre;2022;5364-Enero - Septiembre-2022;F;F;MAYOR;15293;N/A;6
5;Antioquia;5361;Ituango;20;Enero - Septiembre;2023;5361-Enero - Septiembre-2023;-7.0;-25.925925925925924;MENOR;28656;PDET;6
5;Antioquia;5361;Ituango;27;Enero - Septiembre;2022;5361-Enero - Septiembre-2022;F;F;MAYOR;28656;PDET;6
5;Antioquia;5360;Itagüí;7;Enero - Septiembre;2023;5360-Enero - Septiembre-2023;-13.0;-65.0;MENOR;299098;N/A;1
5;Antioquia;5360;Itagüí;20;Enero - Septiembre;2022;5360-Enero - Septiembre-2022;F;F;MAYOR;299098;N/A;1
5;Antioquia;5353;Hispania;2;Enero - Septiembre;2023;5353-Enero - Septiembre-2023;0.0;0.0;IGUAL;5765;N/A;6
5;Antioquia;5353;Hispania;2;Enero - Septiembre;2022;5353-Enero - Septiembre-2022;F;F;MAYOR;5765;N/A;6
5;Antioquia;5347;Heliconia;2;Enero - Septiembre;2023;5347-Enero - Septiembre-2023;-1.0;-33.33333333333333;MENOR;5563;N/A;6
5;Antioquia;5347;Heliconia;3;Enero - Septiembre;2022;5347-Enero - Septiembre-2022;F;F;MAYOR;5563;N/A;6
5;Antioquia;5321;Guatapé;0;Enero - Septiembre;2023;5321-Enero - Septiembre-2023;-1.0;-100.0;MENOR;8981;N/A;6
5;Antioquia;5321;Guatapé;1;Enero - Septiembre;2022;5321-Enero - Septiembre-2022;F;F;MAYOR;8981;N/A;6
5;Antioquia;5318;Guarne;13;Enero - Septiembre;2023;5318-Enero - Septiembre-2023;6.0;85.71428571428571;MAYOR;59985;N/A;2
5;Antioquia;5318;Guarne;7;Enero - Septiembre;2022;5318-Enero - Septiembre-2022;F;F;MAYOR;59985;N/A;2
5;Antioquia;5315;Guadalupe;1;Enero - Septiembre;2023;5315-Enero - Septiembre-2023;0.0;0.0;IGUAL;6873;N/A;6
5;Antioquia;5315;Guadalupe;1;Enero - Septiembre;2022;5315-Enero - Septiembre-2022;F;F;MAYOR;6873;N/A;6
5;Antioquia;5313;Granada;4;Enero - Septiembre;2023;5313-Enero - Septiembre-2023;3.0;300.0;MAYOR;10069;N/A;6
5;Antioquia;5313;Granada;1;Enero - Septiembre;2022;5313-Enero - Septiembre-2022;F;F;MAYOR;10069;N/A;6
5;Antioquia;5310;Gómez Plata;3;Enero - Septiembre;2023;5310-Enero - Septiembre-2023;-2.0;-40.0;MENOR;10230;N/A;6
5;Antioquia;5310;Gómez Plata;5;Enero - Septiembre;2022;5310-Enero - Septiembre-2022;F;F;MAYOR;10230;N/A;6
5;Antioquia;5308;Girardota;10;Enero - Septiembre;2023;5308-Enero - Septiembre-2023;5.0;100.0;MAYOR;56148;N/A;3
5;Antioquia;5308;Girardota;5;Enero - Septiembre;2022;5308-Enero - Septiembre-2022;F;F;MAYOR;56148;N/A;3
5;Antioquia;5306;Giraldo;3;Enero - Septiembre;2023;5306-Enero - Septiembre-2023;-1.0;-25.0;MENOR;5929;N/A;6
5;Antioquia;5306;Giraldo;4;Enero - Septiembre;2022;5306-Enero - Septiembre-2022;F;F;MAYOR;5929;N/A;6
52;Nariño;52885;Yacuanquer;2;Enero - Septiembre;2023;52885-Enero - Septiembre-2023;2.0;200.0;MAYOR;10967;N/A;6
52;Nariño;52885;Yacuanquer;0;Enero - Septiembre;2022;52885-Enero - Septiembre-2022;F;F;MAYOR;10967;N/A;6
5;Antioquia;5284;Frontino;5;Enero - Septiembre;2023;5284-Enero - Septiembre-2023;-8.0;-61.53846153846154;MENOR;21346;N/A;6
5;Antioquia;5284;Frontino;13;Enero - Septiembre;2022;5284-Enero - Septiembre-2022;F;F;MAYOR;21346;N/A;6
52;Nariño;52838;Túquerres;5;Enero - Septiembre;2023;52838-Enero - Septiembre-2023;1.0;25.0;MAYOR;44614;N/A;6
52;Nariño;52838;Túquerres;4;Enero - Septiembre;2022;52838-Enero - Septiembre-2022;F;F;MAYOR;44614;N/A;6
52;Nariño;52835;San Andrés de Tumaco;74;Enero - Septiembre;2023;52835-Enero - Septiembre-2023;-59.0;-44.3609022556391;MENOR;257326;PDET;4
52;Nariño;52835;San Andrés de Tumaco;133;Enero - Septiembre;2022;52835-Enero - Septiembre-2022;F;F;MAYOR;257326;PDET;4
5;Antioquia;5282;Fredonia;9;Enero - Septiembre;2023;5282-Enero - Septiembre-2023;-6.0;-40.0;MENOR;25526;N/A;6
5;Antioquia;5282;Fredonia;15;Enero - Septiembre;2022;5282-Enero - Septiembre-2022;F;F;MAYOR;25526;N/A;6
52;Nariño;52788;Tangua;0;Enero - Septiembre;2023;52788-Enero - Septiembre-2023;0.0;0.0;IGUAL;13333;N/A;6
52;Nariño;52788;Tangua;0;Enero - Septiembre;2022;52788-Enero - Septiembre-2022;F;F;MAYOR;13333;N/A;6
52;Nariño;52786;Taminango;8;Enero - Septiembre;2023;52786-Enero - Septiembre-2023;6.0;300.0;MAYOR;17897;N/A;6
52;Nariño;52786;Taminango;2;Enero - Septiembre;2022;52786-Enero - Septiembre-2022;F;F;MAYOR;17897;N/A;6
52;Nariño;52720;Sapuyes;2;Enero - Septiembre;2023;52720-Enero - Septiembre-2023;2.0;200.0;MAYOR;7238;N/A;6
52;Nariño;52720;Sapuyes;0;Enero - Septiembre;2022;52720-Enero - Septiembre-2022;F;F;MAYOR;7238;N/A;6
52;Nariño;52699;Santacruz;1;Enero - Septiembre;2023;52699-Enero - Septiembre-2023;-1.0;-50.0;MENOR;11086;N/A;6
52;Nariño;52699;Santacruz;2;Enero - Septiembre;2022;52699-Enero - Septiembre-2022;F;F;MAYOR;11086;N/A;6
52;Nariño;52696;Santa Bárbara;2;Enero - Septiembre;2023;52696-Enero - Septiembre-2023;-3.0;-60.0;MENOR;13253;PDET;6
52;Nariño;52696;Santa Bárbara;5;Enero - Septiembre;2022;52696-Enero - Septiembre-2022;F;F;MAYOR;13253;PDET;6
52;Nariño;52694;San Pedro de Cartago;1;Enero - Septiembre;2023;52694-Enero - Septiembre-2023;1.0;100.0;MAYOR;6826;N/A;6
52;Nariño;52694;San Pedro de Cartago;0;Enero - Septiembre;2022;52694-Enero - Septiembre-2022;F;F;MAYOR;6826;N/A;6
52;Nariño;52693;San Pablo;7;Enero - Septiembre;2023;52693-Enero - Septiembre-2023;5.0;250.0;MAYOR;14806;N/A;6
52;Nariño;52693;San Pablo;2;Enero - Septiembre;2022;52693-Enero - Septiembre-2022;F;F;MAYOR;14806;N/A;6
52;Nariño;52687;San Lorenzo;2;Enero - Septiembre;2023;52687-Enero - Septiembre-2023;-1.0;-33.33333333333333;MENOR;18415;N/A;6
52;Nariño;52687;San Lorenzo;3;Enero - Septiembre;2022;52687-Enero - Septiembre-2022;F;F;MAYOR;18415;N/A;6
52;Nariño;52685;San Bernardo;0;Enero - Septiembre;2023;52685-Enero - Septiembre-2023;-2.0;-100.0;MENOR;9179;N/A;6
52;Nariño;52685;San Bernardo;2;Enero - Septiembre;2022;52685-Enero - Septiembre-2022;F;F;MAYOR;9179;N/A;6
52;Nariño;52683;Sandoná;5;Enero - Septiembre;2023;52683-Enero - Septiembre-2023;1.0;25.0;MAYOR;19787;N/A;6
52;Nariño;52683;Sandoná;4;Enero - Septiembre;2022;52683-Enero - Septiembre-2022;F;F;MAYOR;19787;N/A;6
52;Nariño;52678;Samaniego;21;Enero - Septiembre;2023;52678-Enero - Septiembre-2023;-1.0;-4.545454545454546;MENOR;27766;N/A;6
52;Nariño;52678;Samaniego;22;Enero - Septiembre;2022;52678-Enero - Septiembre-2022;F;F;MAYOR;27766;N/A;6
5;Antioquia;5266;Envigado;5;Enero - Septiembre;2023;5266-Enero - Septiembre-2023;-3.0;-37.5;MENOR;249800;N/A;1
5;Antioquia;5266;Envigado;8;Enero - Septiembre;2022;5266-Enero - Septiembre-2022;F;F;MAYOR;249800;N/A;1
5;Antioquia;5264;Entrerríos;4;Enero - Septiembre;2023;5264-Enero - Septiembre-2023;3.0;300.0;MAYOR;12096;N/A;6
