DEPARTAMENTO;MUNICIPIO;AÑO;CONCAT;CODIGO_DANE;CASOS;POBLACIÓN;TASA;PORCENTAJE;Mun_Dep;CAMBIO;CamPORC;CAMBIOConteo;CamCasos;CamCasosPorc;PDET;CATEGORIA
GUAVIARE;CALAMAR;2020;95015-2020;95015;6;10069;59.58883702453074;0.0430015050526768;CALAMAR - GUAVIARE;Mayor;94.67673055914196;Mayor;3.0;100.0;PDET;6
GUAVIARE;CALAMAR;2019;95015-2019;95015;3;9801;30.609121518212422;0.0237041719342604;CALAMAR - GUAVIARE;Menor;27.089072543618016;Menor;1.0;25.0;PDET;6
GUAVIARE;CALAMAR;2018;95015-2018;95015;4;9528;41.98152812762385;0.0315781163653588;CALAMAR - GUAVIARE;Menor;56.78701371396586;Menor;5.0;55.55555555555556;PDET;6
GUAVIARE;CALAMAR;2017;95015-2017;95015;9;9264;97.15025906735752;0.0745094792615282;CALAMAR - GUAVIARE;Mayor;336.01036269430057;Mayor;7.0;350.0;PDET;6
GUAVIARE;CALAMAR;2016;95015-2016;95015;2;8976;22.281639928698752;0.0164419598816178;CALAMAR - GUAVIARE;Menor;61.020499108734406;Menor;3.0;60.0;PDET;6
GUAVIARE;CALAMAR;2015;95015-2015;95015;5;8747;57.16245569909683;0.0401284109149277;CALAMAR - GUAVIARE;Mayor;22.61346747456271;Mayor;1.0;25.0;PDET;6
GUAVIARE;CALAMAR;2014;95015-2014;95015;4;8580;46.62004662004662;0.0308689612594536;CALAMAR - GUAVIARE;Mayor;96.29370629370632;Mayor;2.0;100.0;PDET;6
GUAVIARE;CALAMAR;2013;95015-2013;95015;2;8421;23.75014843842774;0.0133591610446863;CALAMAR - GUAVIARE;Menor;78.25541965192838;Menor;7.0;77.77777777777777;PDET;6
GUAVIARE;CALAMAR;2012;95015-2012;95015;9;8240;109.2233009708738;0.0561342231647227;CALAMAR - GUAVIARE;Menor;11.266990291262161;Menor;1.0;10.0;PDET;6
GUAVIARE;CALAMAR;2011;95015-2011;95015;10;8124;123.09207287050717;0.0632791242169208;CALAMAR - GUAVIARE;Mayor;883.0132939438703;Mayor;9.0;900.0;PDET;6
GUAVIARE;CALAMAR;2010;95015-2010;95015;1;7986;12.521913348359629;0.0197122018529469;CALAMAR - GUAVIARE;NA;NA;NA;NA;NA;PDET;6
GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);2023;95001-2023;95001;16;59446;26.915183527907683;0.2096985583224115;SAN JOSÉ DEL GUAVIARE (CT) - GUAVIARE;Menor;37.3349931029842;Menor;9.0;36.0;PDET;6
GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);2022;95001-2022;95001;25;58206;42.9508985327973;0.18598422853742;SAN JOSÉ DEL GUAVIARE (CT) - GUAVIARE;Mayor;53.023313747723535;Mayor;9.0;56.25;PDET;6
GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);2021;95001-2021;95001;16;57004;28.06820573994808;0.1153319397390614;SAN JOSÉ DEL GUAVIARE (CT) - GUAVIARE;Menor;17.53856608400517;Menor;3.0;15.78947368421052;PDET;6
GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);2020;95001-2020;95001;19;55820;34.037979218917954;0.13617143266681;SAN JOSÉ DEL GUAVIARE (CT) - GUAVIARE;Mayor;2.7436402723038498;Mayor;1.0;5.555555555555557;PDET;6
GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);2019;95001-2019;95001;18;54333;33.129037601457675;0.1422250316055625;SAN JOSÉ DEL GUAVIARE (CT) - GUAVIARE;Mayor;45.80917674341558;Mayor;6.0;50.0;PDET;6
GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);2018;95001-2018;95001;12;52815;22.720817949446182;0.0947343490960764;SAN JOSÉ DEL GUAVIARE (CT) - GUAVIARE;Menor;31.15725813188098;Menor;5.0;29.411764705882348;PDET;6
GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);2017;95001-2017;95001;17;51509;33.003941058844084;0.1407401274939978;SAN JOSÉ DEL GUAVIARE (CT) - GUAVIARE;Mayor;85.5848276784424;Mayor;8.0;88.88888888888889;PDET;6
GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);2016;95001-2016;95001;9;50608;17.783749604805564;0.0739888194672805;SAN JOSÉ DEL GUAVIARE (CT) - GUAVIARE;Menor;50.76371324691748;Menor;9.0;50.0;PDET;6
GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);2015;95001-2015;95001;18;49835;36.11919333801545;0.1444622792937399;SAN JOSÉ DEL GUAVIARE (CT) - GUAVIARE;Menor;40.682652754088494;Menor;12.0;40.0;PDET;6
GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);2014;95001-2014;95001;30;49268;60.89145084030202;0.2315172094459021;SAN JOSÉ DEL GUAVIARE (CT) - GUAVIARE;Menor;21.85543728607871;Menor;8.0;21.05263157894737;PDET;6
GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);2013;95001-2013;95001;38;48767;77.92154530727746;0.2538240598490415;SAN JOSÉ DEL GUAVIARE (CT) - GUAVIARE;Mayor;25.7861532046944;Mayor;8.0;26.66666666666667;PDET;6
GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);2012;95001-2012;95001;30;48428;61.94763360039647;0.1871140772157425;SAN JOSÉ DEL GUAVIARE (CT) - GUAVIARE;Mayor;14.867590904181327;Mayor;4.0;15.384615384615387;PDET;6
GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);2011;95001-2011;95001;26;48211;53.92960112837319;0.1645257229639941;SAN JOSÉ DEL GUAVIARE (CT) - GUAVIARE;Mayor;44.06693723654584;Mayor;8.0;44.44444444444446;PDET;6
GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);2010;95001-2010;95001;18;48085;37.43371113652906;0.3548196333530455;SAN JOSÉ DEL GUAVIARE (CT) - GUAVIARE;NA;NA;NA;NA;NA;PDET;6
GUAINÍA;INÍRIDA (CT);2023;94001-2023;94001;0;35499;0.0;0.0;INÍRIDA (CT) - GUAINÍA;Menor;100.0;Menor;1.0;100.0;N/A;6
GUAINÍA;INÍRIDA (CT);2022;94001-2022;94001;1;34963;2.86016646168807;0.0074393691414968;INÍRIDA (CT) - GUAINÍA;Menor;83.60123559191146;Menor;5.0;83.33333333333333;N/A;6
GUAINÍA;INÍRIDA (CT);2021;94001-2021;94001;6;34401;17.441353449027645;0.043249477402148;INÍRIDA (CT) - GUAINÍA;Mayor;17.495421644719627;Mayor;1.0;20.0;N/A;6
GUAINÍA;INÍRIDA (CT);2020;94001-2020;94001;5;33683;14.844283466437076;0.0358345875438973;INÍRIDA (CT) - GUAINÍA;Mayor;61.669091232966196;Mayor;2.0;66.66666666666666;N/A;6
GUAINÍA;INÍRIDA (CT);2019;94001-2019;94001;3;32673;9.18189330639978;0.0237041719342604;INÍRIDA (CT) - GUAINÍA;Menor;3.5472714473724523;Igual;0.0;0.0;N/A;6
GUAINÍA;INÍRIDA (CT);2018;94001-2018;94001;3;31514;9.519578599987309;0.0236835872740191;INÍRIDA (CT) - GUAINÍA;Menor;3.8871612616614755;Igual;0.0;0.0;N/A;6
GUAINÍA;INÍRIDA (CT);2017;94001-2017;94001;3;30289;9.90458582323616;0.024836493087176;INÍRIDA (CT) - GUAINÍA;Mayor;45.03780250255869;Mayor;1.0;50.0;N/A;6
GUAINÍA;INÍRIDA (CT);2016;94001-2016;94001;2;29287;6.828968484310445;0.0164419598816178;INÍRIDA (CT) - GUAINÍA;Menor;3.1515689555092763;Igual;0.0;0.0;N/A;6
GUAINÍA;INÍRIDA (CT);2015;94001-2015;94001;2;28364;7.051191651389085;0.0160513643659711;INÍRIDA (CT) - GUAINÍA;Menor;35.378178912236166;Menor;1.0;33.33333333333333;N/A;6
GUAINÍA;INÍRIDA (CT);2014;94001-2014;94001;3;27494;10.911471593802284;0.0231517209445902;INÍRIDA (CT) - GUAINÍA;Menor;41.87895540845275;Menor;2.0;40.0;N/A;6
GUAINÍA;INÍRIDA (CT);2013;94001-2013;94001;5;26633;18.77370179852063;0.0333979026117159;INÍRIDA (CT) - GUAINÍA;Mayor;inf;Mayor;5.0;inf;N/A;6
GUAINÍA;INÍRIDA (CT);2012;94001-2012;94001;0;25783;0.0;0.0;INÍRIDA (CT) - GUAINÍA;Mayor;nan;Igual;0.0;nan;N/A;6
GUAINÍA;INÍRIDA (CT);2011;94001-2011;94001;0;24960;0.0;0.0;INÍRIDA (CT) - GUAINÍA;Menor;100.0;Menor;1.0;100.0;N/A;6
GUAINÍA;INÍRIDA (CT);2010;94001-2010;94001;1;24130;4.144218814753419;0.0197122018529469;INÍRIDA (CT) - GUAINÍA;NA;NA;NA;NA;NA;N/A;6
AMAZONAS;PUERTO NARIÑO;2023;91540-2023;91540;0;10971;0.0;0.0;PUERTO NARIÑO - AMAZONAS;Mayor;nan;Igual;0.0;nan;N/A;6
AMAZONAS;PUERTO NARIÑO;2022;91540-2022;91540;0;10705;0.0;0.0;PUERTO NARIÑO - AMAZONAS;Mayor;nan;Igual;0.0;nan;N/A;6
AMAZONAS;PUERTO NARIÑO;2021;91540-2021;91540;0;10460;0.0;0.0;PUERTO NARIÑO - AMAZONAS;Mayor;nan;Igual;0.0;nan;N/A;6
AMAZONAS;PUERTO NARIÑO;2020;91540-2020;91540;0;10239;0.0;0.0;PUERTO NARIÑO - AMAZONAS;Menor;100.0;Menor;1.0;100.0;N/A;6
AMAZONAS;PUERTO NARIÑO;2019;91540-2019;91540;1;9997;10.00300090027008;0.0079013906447534;PUERTO NARIÑO - AMAZONAS;Menor;2.5307592277683426;Igual;0.0;0.0;N/A;6
AMAZONAS;PUERTO NARIÑO;2018;91540-2018;91540;1;9744;10.26272577996716;0.0078945290913397;PUERTO NARIÑO - AMAZONAS;Menor;2.2680623973727165;Igual;0.0;0.0;N/A;6
AMAZONAS;PUERTO NARIÑO;2017;91540-2017;91540;1;9523;10.500892575868948;0.0082788310290586;PUERTO NARIÑO - AMAZONAS;Menor;2.2051874409324768;Igual;0.0;0.0;N/A;6
AMAZONAS;PUERTO NARIÑO;2016;91540-2016;91540;1;9313;10.737678513905292;0.0082209799408089;PUERTO NARIÑO - AMAZONAS;Mayor;inf;Mayor;1.0;inf;N/A;6
AMAZONAS;PUERTO NARIÑO;2015;91540-2015;91540;0;9089;0.0;0.0;PUERTO NARIÑO - AMAZONAS;Mayor;nan;Igual;0.0;nan;N/A;6
AMAZONAS;PUERTO NARIÑO;2014;91540-2014;91540;0;8838;0.0;0.0;PUERTO NARIÑO - AMAZONAS;Mayor;nan;Igual;0.0;nan;N/A;6
AMAZONAS;PUERTO NARIÑO;2013;91540-2013;91540;0;8553;0.0;0.0;PUERTO NARIÑO - AMAZONAS;Mayor;nan;Igual;0.0;nan;N/A;6
AMAZONAS;PUERTO NARIÑO;2012;91540-2012;91540;0;8295;0.0;0.0;PUERTO NARIÑO - AMAZONAS;Menor;100.0;Menor;1.0;100.0;N/A;6
AMAZONAS;PUERTO NARIÑO;2011;91540-2011;91540;1;8014;12.478163214374844;0.006327912421692;PUERTO NARIÑO - AMAZONAS;Mayor;inf;Mayor;1.0;inf;N/A;6
AMAZONAS;PUERTO NARIÑO;2010;91540-2010;91540;0;7761;0.0;0.0;PUERTO NARIÑO - AMAZONAS;NA;NA;NA;NA;NA;N/A;6
AMAZONAS;LETICIA (CT);2023;91001-2023;91001;13;53293;24.393447544705683;0.1703800786369593;LETICIA (CT) - AMAZONAS;Menor;60.35836085414595;Menor;19.0;59.375;N/A;5
AMAZONAS;LETICIA (CT);2022;91001-2022;91001;32;52003;61.53491144741649;0.2380598125278976;LETICIA (CT) - AMAZONAS;Mayor;30.27709939811163;Mayor;8.0;33.33333333333334;N/A;5
AMAZONAS;LETICIA (CT);2021;91001-2021;91001;24;50811;47.23386668241129;0.1729979096085922;LETICIA (CT) - AMAZONAS;Mayor;235.61011816901294;Mayor;17.0;242.85714285714283;N/A;5
AMAZONAS;LETICIA (CT);2020;91001-2020;91001;7;49737;14.074029394615678;0.0501684225614563;LETICIA (CT) - AMAZONAS;Mayor;37.694673985161955;Mayor;2.0;40.0;N/A;5
AMAZONAS;LETICIA (CT);2019;91001-2019;91001;5;48918;10.221186475326055;0.0395069532237673;LETICIA (CT) - AMAZONAS;Menor;29.701599761700336;Menor;2.0;28.57142857142857;N/A;5
AMAZONAS;LETICIA (CT);2018;91001-2018;91001;7;48144;14.53971419076105;0.0552617036393779;LETICIA (CT) - AMAZONAS;Mayor;71.58316716517115;Mayor;3.0;75.0;N/A;5
AMAZONAS;LETICIA (CT);2017;91001-2017;91001;4;47204;8.473858147614608;0.0331153241162347;LETICIA (CT) - AMAZONAS;Menor;76.92069964160564;Menor;13.0;76.47058823529412;N/A;5
AMAZONAS;LETICIA (CT);2016;91001-2016;91001;17;46301;36.71626962700589;0.139756658993752;LETICIA (CT) - AMAZONAS;Mayor;85.27029653787173;Mayor;8.0;88.88888888888889;N/A;5
AMAZONAS;LETICIA (CT);2015;91001-2015;91001;9;45414;19.817677368212447;0.0722311396468699;LETICIA (CT) - AMAZONAS;Menor;55.8491874752279;Menor;11.0;55.0;N/A;5
AMAZONAS;LETICIA (CT);2014;91001-2014;91001;20;44557;44.886325380972686;0.1543448062972681;LETICIA (CT) - AMAZONAS;Mayor;78.25175923791178;Mayor;9.0;81.81818181818181;N/A;5
AMAZONAS;LETICIA (CT);2013;91001-2013;91001;11;43683;25.181420689970928;0.0734753857457751;LETICIA (CT) - AMAZONAS;Mayor;7.791589405489532;Mayor;1.0;10.0;N/A;5
AMAZONAS;LETICIA (CT);2012;91001-2012;91001;10;42806;23.361211045180585;0.0623713590719141;LETICIA (CT) - AMAZONAS;Menor;2.0744755408120312;Igual;0.0;0.0;N/A;5
AMAZONAS;LETICIA (CT);2011;91001-2011;91001;10;41918;23.85610000477122;0.0632791242169208;LETICIA (CT) - AMAZONAS;Mayor;389.15740254783145;Mayor;8.0;400.0;N/A;5
AMAZONAS;LETICIA (CT);2010;91001-2010;91001;2;41009;4.876978224292229;0.0394244037058939;LETICIA (CT) - AMAZONAS;NA;NA;NA;NA;NA;N/A;5
SAN ANDRÉS;PROVIDENCIA;2023;88564-2023;88564;0;6454;0.0;0.0;PROVIDENCIA - SAN ANDRÉS;Menor;100.0;Menor;1.0;100.0;N/A;5
SAN ANDRÉS;PROVIDENCIA;2022;88564-2022;88564;1;6411;15.598190609889253;0.0074393691414968;PROVIDENCIA - SAN ANDRÉS;Mayor;inf;Mayor;1.0;inf;N/A;5
SAN ANDRÉS;PROVIDENCIA;2021;88564-2021;88564;0;6356;0.0;0.0;PROVIDENCIA - SAN ANDRÉS;Mayor;nan;Igual;0.0;nan;N/A;5
SAN ANDRÉS;PROVIDENCIA;2020;88564-2020;88564;0;6259;0.0;0.0;PROVIDENCIA - SAN ANDRÉS;Menor;100.0;Menor;2.0;100.0;N/A;5
SAN ANDRÉS;PROVIDENCIA;2019;88564-2019;88564;2;6124;32.65839320705422;0.0158027812895069;PROVIDENCIA - SAN ANDRÉS;Mayor;95.59111691704771;Mayor;1.0;100.0;N/A;5
SAN ANDRÉS;PROVIDENCIA;2018;88564-2018;88564;1;5989;16.69727834362999;0.0078945290913397;PROVIDENCIA - SAN ANDRÉS;Mayor;inf;Mayor;1.0;inf;N/A;5
SAN ANDRÉS;PROVIDENCIA;2017;88564-2017;88564;0;5860;0.0;0.0;PROVIDENCIA - SAN ANDRÉS;Mayor;nan;Igual;0.0;nan;N/A;5
SAN ANDRÉS;PROVIDENCIA;2016;88564-2016;88564;0;6075;0.0;0.0;PROVIDENCIA - SAN ANDRÉS;Mayor;nan;Igual;0.0;nan;N/A;5
SAN ANDRÉS;PROVIDENCIA;2015;88564-2015;88564;0;5999;0.0;0.0;PROVIDENCIA - SAN ANDRÉS;Menor;100.0;Menor;1.0;100.0;N/A;5
SAN ANDRÉS;PROVIDENCIA;2014;88564-2014;88564;1;5955;16.79261125104954;0.0077172403148634;PROVIDENCIA - SAN ANDRÉS;Mayor;inf;Mayor;1.0;inf;N/A;5
SAN ANDRÉS;PROVIDENCIA;2013;88564-2013;88564;0;6002;0.0;0.0;PROVIDENCIA - SAN ANDRÉS;Mayor;nan;Igual;0.0;nan;N/A;5
SAN ANDRÉS;PROVIDENCIA;2012;88564-2012;88564;0;6038;0.0;0.0;PROVIDENCIA - SAN ANDRÉS;Mayor;nan;Igual;0.0;nan;N/A;5
SAN ANDRÉS;PROVIDENCIA;2011;88564-2011;88564;0;6048;0.0;0.0;PROVIDENCIA - SAN ANDRÉS;Mayor;nan;Igual;0.0;nan;N/A;5
SAN ANDRÉS;PROVIDENCIA;2010;88564-2010;88564;0;6026;0.0;0.0;PROVIDENCIA - SAN ANDRÉS;NA;NA;NA;NA;NA;N/A;5
ATLÁNTICO;USIACURÍ;2023;8849-2023;8849;0;13690;0.0;0.0;USIACURÍ - ATLÁNTICO;Mayor;nan;Igual;0.0;nan;N/A;6
ATLÁNTICO;USIACURÍ;2022;8849-2022;8849;0;13538;0.0;0.0;USIACURÍ - ATLÁNTICO;Mayor;nan;Igual;0.0;nan;N/A;6
ATLÁNTICO;USIACURÍ;2021;8849-2021;8849;0;13380;0.0;0.0;USIACURÍ - ATLÁNTICO;Mayor;nan;Igual;0.0;nan;N/A;6
ATLÁNTICO;USIACURÍ;2020;8849-2020;8849;0;13144;0.0;0.0;USIACURÍ - ATLÁNTICO;Menor;100.0;Menor;2.0;100.0;N/A;6
ATLÁNTICO;USIACURÍ;2019;8849-2019;8849;2;12743;15.694891312877658;0.0158027812895069;USIACURÍ - ATLÁNTICO;Mayor;92.26241858275131;Mayor;1.0;100.0;N/A;6
ATLÁNTICO;USIACURÍ;2018;8849-2018;8849;1;12250;8.16326530612245;0.0078945290913397;USIACURÍ - ATLÁNTICO;Mayor;inf;Mayor;1.0;inf;N/A;6
ATLÁNTICO;USIACURÍ;2017;8849-2017;8849;0;11888;0.0;0.0;USIACURÍ - ATLÁNTICO;Menor;100.0;Menor;1.0;100.0;N/A;6
ATLÁNTICO;USIACURÍ;2016;8849-2016;8849;1;11713;8.537522410996328;0.0082209799408089;USIACURÍ - ATLÁNTICO;Mayor;inf;Mayor;1.0;inf;N/A;6
ATLÁNTICO;USIACURÍ;2015;8849-2015;8849;0;11533;0.0;0.0;USIACURÍ - ATLÁNTICO;Mayor;nan;Igual;0.0;nan;N/A;6
ATLÁNTICO;USIACURÍ;2014;8849-2014;8849;0;11360;0.0;0.0;USIACURÍ - ATLÁNTICO;Menor;100.0;Menor;1.0;100.0;N/A;6
ATLÁNTICO;USIACURÍ;2013;8849-2013;8849;1;11226;8.907892392659896;0.0066795805223431;USIACURÍ - ATLÁNTICO;Mayor;inf;Mayor;1.0;inf;N/A;6
ATLÁNTICO;USIACURÍ;2012;8849-2012;8849;0;11084;0.0;0.0;USIACURÍ - ATLÁNTICO;Mayor;nan;Igual;0.0;nan;N/A;6
ATLÁNTICO;USIACURÍ;2011;8849-2011;8849;0;10851;0.0;0.0;USIACURÍ - ATLÁNTICO;Mayor;nan;Igual;0.0;nan;N/A;6
ATLÁNTICO;USIACURÍ;2010;8849-2010;8849;0;10629;0.0;0.0;USIACURÍ - ATLÁNTICO;NA;NA;NA;NA;NA;N/A;6
ATLÁNTICO;TUBARÁ;2023;8832-2023;8832;0;19633;0.0;0.0;TUBARÁ - ATLÁNTICO;Menor;100.0;Menor;4.0;100.0;N/A;6
ATLÁNTICO;TUBARÁ;2022;8832-2022;8832;4;19415;20.60262683492145;0.0297574765659872;TUBARÁ - ATLÁNTICO;Mayor;31.7675336938793;Mayor;1.0;33.33333333333334;N/A;6
ATLÁNTICO;TUBARÁ;2021;8832-2021;8832;3;19187;15.635586595090423;0.021624738701074;TUBARÁ - ATLÁNTICO;Mayor;194.6682649710741;Mayor;2.0;200.0;N/A;6
ATLÁNTICO;TUBARÁ;2020;8832-2020;8832;1;18846;5.306165764618487;0.0071669175087794;TUBARÁ - ATLÁNTICO;Menor;3.480844741589735;Igual;0.0;0.0;N/A;6
ATLÁNTICO;TUBARÁ;2019;8832-2019;8832;1;18190;5.497526113249038;0.0079013906447534;TUBARÁ - ATLÁNTICO;Mayor;inf;Mayor;1.0;inf;N/A;6
ATLÁNTICO;TUBARÁ;2018;8832-2018;8832;0;17377;0.0;0.0;TUBARÁ - ATLÁNTICO;Menor;100.0;Menor;3.0;100.0;N/A;6
ATLÁNTICO;TUBARÁ;2017;8832-2017;8832;3;16827;17.828489926903192;0.024836493087176;TUBARÁ - ATLÁNTICO;Mayor;193.13603137814226;Mayor;2.0;200.0;N/A;6
ATLÁNTICO;TUBARÁ;2016;8832-2016;8832;1;16442;6.08198515995621;0.0082209799408089;TUBARÁ - ATLÁNTICO;Menor;2.274662449823623;Igual;0.0;0.0;N/A;6
ATLÁNTICO;TUBARÁ;2015;8832-2015;8832;1;16068;6.223549912870301;0.0080256821829855;TUBARÁ - ATLÁNTICO;Menor;1.6554642768235084;Igual;0.0;0.0;N/A;6
ATLÁNTICO;TUBARÁ;2014;8832-2014;8832;1;15802;6.328312871788381;0.0077172403148634;TUBARÁ - ATLÁNTICO;Menor;1.537780027844562;Igual;0.0;0.0;N/A;6
ATLÁNTICO;TUBARÁ;2013;8832-2013;8832;1;15559;6.427148274310688;0.0066795805223431;TUBARÁ - ATLÁNTICO;Menor;2.153094671894081;Igual;0.0;0.0;N/A;6
ATLÁNTICO;TUBARÁ;2012;8832-2012;8832;1;15224;6.568575932737782;0.0062371359071914;TUBARÁ - ATLÁNTICO;Mayor;inf;Mayor;1.0;inf;N/A;6
ATLÁNTICO;TUBARÁ;2011;8832-2011;8832;0;14869;0.0;0.0;TUBARÁ - ATLÁNTICO;Mayor;nan;Igual;0.0;nan;N/A;6
ATLÁNTICO;TUBARÁ;2010;8832-2010;8832;0;14573;0.0;0.0;TUBARÁ - ATLÁNTICO;NA;NA;NA;NA;NA;N/A;6
SAN ANDRÉS;SAN ANDRÉS (CT);2023;88001-2023;88001;22;59209;37.15651336790015;0.2883355176933158;SAN ANDRÉS (CT) - SAN ANDRÉS;Menor;21.948762615722032;Menor;6.0;21.42857142857143;N/A;#N/D
SAN ANDRÉS;SAN ANDRÉS (CT);2022;88001-2022;88001;28;58817;47.60528418654471;0.2083023359619104;SAN ANDRÉS (CT) - SAN ANDRÉS;Menor;20.681435639355968;Menor;7.0;20.0;N/A;#N/D
SAN ANDRÉS;SAN ANDRÉS (CT);2021;88001-2021;88001;35;58316;60.01783387063585;0.252288618179197;SAN ANDRÉS (CT) - SAN ANDRÉS;Menor;23.399905495728248;Menor;10.0;22.22222222222223;N/A;#N/D
SAN ANDRÉS;SAN ANDRÉS (CT);2020;88001-2020;88001;45;57433;78.35216687270385;0.3225112878950763;SAN ANDRÉS (CT) - SAN ANDRÉS;Mayor;91.99006176573232;Mayor;22.0;95.65217391304347;N/A;#N/D
SAN ANDRÉS;SAN ANDRÉS (CT);2019;88001-2019;88001;23;56358;40.81053266616984;0.1817319848293299;SAN ANDRÉS (CT) - SAN ANDRÉS;Menor;9.741793534192126;Menor;2.0;8.0;N/A;#N/D
SAN ANDRÉS;SAN ANDRÉS (CT);2018;88001-2018;88001;25;55291;45.21531533160912;0.1973632272834925;SAN ANDRÉS (CT) - SAN ANDRÉS;Mayor;9.00626173140843;Mayor;2.0;8.695652173913047;N/A;#N/D
SAN ANDRÉS;SAN ANDRÉS (CT);2017;88001-2017;88001;23;55449;41.47955779184476;0.19041311366835;SAN ANDRÉS (CT) - SAN ANDRÉS;Mayor;91.09286611721282;Mayor;11.0;91.66666666666666;N/A;#N/D
SAN ANDRÉS;SAN ANDRÉS (CT);2016;88001-2016;88001;12;55283;21.706492049997287;0.0986517592897073;SAN ANDRÉS (CT) - SAN ANDRÉS;Menor;33.183799721433346;Menor;6.0;33.33333333333333;N/A;#N/D
SAN ANDRÉS;SAN ANDRÉS (CT);2015;88001-2015;88001;18;55407;32.48686989008609;0.1444622792937399;SAN ANDRÉS (CT) - SAN ANDRÉS;Menor;18.032673915504603;Menor;4.0;18.181818181818187;N/A;#N/D
SAN ANDRÉS;SAN ANDRÉS (CT);2014;88001-2014;88001;22;55508;39.63392664120487;0.1697792869269949;SAN ANDRÉS (CT) - SAN ANDRÉS;Mayor;15.858311556797872;Mayor;3.0;15.78947368421052;N/A;#N/D
SAN ANDRÉS;SAN ANDRÉS (CT);2013;88001-2013;88001;19;55541;34.20896274824004;0.1269120299245207;SAN ANDRÉS (CT) - SAN ANDRÉS;Mayor;18.8654552492753;Mayor;3.0;18.75;N/A;#N/D
SAN ANDRÉS;SAN ANDRÉS (CT);2012;88001-2012;88001;16;55595;28.77956650777948;0.0997941745150626;SAN ANDRÉS (CT) - SAN ANDRÉS;Menor;27.18377224897594;Menor;6.0;27.272727272727266;N/A;#N/D
SAN ANDRÉS;SAN ANDRÉS (CT);2011;88001-2011;88001;22;55663;39.52356143219014;0.1392140732772258;SAN ANDRÉS (CT) - SAN ANDRÉS;Mayor;175.48416362754432;Mayor;14.0;175.0;N/A;#N/D
SAN ANDRÉS;SAN ANDRÉS (CT);2010;88001-2010;88001;8;55761;14.346944997399616;0.1576976148235758;SAN ANDRÉS (CT) - SAN ANDRÉS;NA;NA;NA;NA;NA;N/A;#N/D
ATLÁNTICO;SUAN;2023;8770-2023;8770;0;13095;0.0;0.0;SUAN - ATLÁNTICO;Menor;100.0;Menor;2.0;100.0;N/A;6
ATLÁNTICO;SUAN;2022;8770-2022;8770;2;12949;15.445208124179471;0.0148787382829936;SUAN - ATLÁNTICO;Mayor;inf;Mayor;2.0;inf;N/A;6
ATLÁNTICO;SUAN;2021;8770-2021;8770;0;12797;0.0;0.0;SUAN - ATLÁNTICO;Mayor;nan;Igual;0.0;nan;N/A;6
ATLÁNTICO;SUAN;2020;8770-2020;8770;0;12572;0.0;0.0;SUAN - ATLÁNTICO;Menor;100.0;Menor;1.0;100.0;N/A;6
ATLÁNTICO;SUAN;2019;8770-2019;8770;1;12282;8.141996417521577;0.0079013906447534;SUAN - ATLÁNTICO;Mayor;inf;Mayor;1.0;inf;N/A;6
ATLÁNTICO;SUAN;2018;8770-2018;8770;0;11940;0.0;0.0;SUAN - ATLÁNTICO;Menor;100.0;Menor;1.0;100.0;N/A;6
ATLÁNTICO;SUAN;2017;8770-2017;8770;1;11696;8.549931600547195;0.0082788310290586;SUAN - ATLÁNTICO;Menor;1.1884404924760616;Igual;0.0;0.0;N/A;6
ATLÁNTICO;SUAN;2016;8770-2016;8770;1;11557;8.652764558276369;0.0082209799408089;SUAN - ATLÁNTICO;Mayor;inf;Mayor;1.0;inf;N/A;6
ATLÁNTICO;SUAN;2015;8770-2015;8770;0;11484;0.0;0.0;SUAN - ATLÁNTICO;Menor;100.0;Menor;1.0;100.0;N/A;6
ATLÁNTICO;SUAN;2014;8770-2014;8770;1;11457;8.728288382648163;0.0077172403148634;SUAN - ATLÁNTICO;Menor;0.3229466701579753;Igual;0.0;0.0;N/A;6
ATLÁNTICO;SUAN;2013;8770-2013;8770;1;11420;8.756567425569177;0.0066795805223431;SUAN - ATLÁNTICO;Mayor;inf;Mayor;1.0;inf;N/A;6
ATLÁNTICO;SUAN;2012;8770-2012;8770;0;11392;0.0;0.0;SUAN - ATLÁNTICO;Mayor;nan;Igual;0.0;nan;N/A;6
ATLÁNTICO;SUAN;2011;8770-2011;8770;0;11309;0.0;0.0;SUAN - ATLÁNTICO;Mayor;nan;Igual;0.0;nan;N/A;6
ATLÁNTICO;SUAN;2010;8770-2010;8770;0;11243;0.0;0.0;SUAN - ATLÁNTICO;NA;NA;NA;NA;NA;N/A;6
